"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","id","phat","ate"
"Belgium",2014,1.421603927,1.223053798,2.218765736,1.742725131,1.564666064,1.791690649,0.802744417,0.906718244,0.903089987,1.238046103,0.959041392,0.348758869,-2.436414476,-0.920339044,0.836680579,0.507720977,-1.088560589,-1.131237186,1.04112175,1.001844811,1.379395993,0.377905179,3.655994158,5.043063692,0.521280889,2.028164419,0.000671042,1.420932885,1,0.484007472882038,2.06608380247823,-0.00273830621990068,0,7.49832095394674e-06,-7.99383851478572e-06,2.93715284711414,2.93714485327563,"2",0.484007472882038,1
"Belgium",2015,1.421603927,1.22388351,2.188063381,1.729974286,1.5774918,1.790988475,0.806179974,0.897627091,0.886490725,1.230448921,0.939519253,0.301029996,-2.514150408,-0.978410442,0.826912507,0.520972314,-1.033700246,-1.076376878,1.053138376,1.011383114,1.398737824,0.3911522,3.673117307,5.13772811,0.547119377,2.021880118,0.002379818,1.419224109,1,0.488902697482501,2.04539677352832,-0.00380861733162718,0,1.4505565978771e-05,-1.51640718724093e-05,2.90774408552099,2.90772892144911,"2",0.488902697482501,1
"Belgium",2016,1.419955748,1.218446902,2.197445856,1.72427587,1.575187845,1.794488047,0.799340549,0.886490725,0.886490725,1.227886705,0.939519253,0.255272505,-2.441377371,-1.05812749,0.832573505,0.536956574,NA,NA,NA,NA,1.404004309,0.407552354,3.679474884,5.165998591,0.572205261,2.020713597,0.001080185,1.418875564,1,0.492998640435397,2.02840315972644,-0.000152029961570932,0,2.31131092152588e-08,-2.37695945480745e-08,2.88024272591493,2.88024270214533,"2",0.492998640435397,1
"Belgium",2017,1.418301291,1.219657308,2.212797819,1.717670503,NA,NA,0.799340549,0.886490725,0.886490725,1.227886705,0.929418926,0.204119983,-2.48175023,-1.059386793,0.832573505,0.61568161,NA,NA,NA,NA,1.40662521,0.43173999,3.67482015,5.169094666,0.607296354,2.007646008,-0.004857672,1.423158963,0,0.496799799722126,1.98728060809154,0.000541051146794924,2.927363434481e-07,0,2.89012915169935e-07,-2.8185626520355,-2.81856236302258,"2",0.496799799722126,1
"Belgium",2018,1.416640507,1.219988653,2.218311346,NA,NA,NA,0.792391689,0.880813592,0.886490725,1.227886705,0.929418926,0.176091259,-2.415498187,-1.048816289,0.838849091,0.642319566,NA,NA,NA,NA,1.403322584,0.450432336,3.700985918,5.193677121,0.632101869,2.000206982,-0.019636445,1.436276953,0,NA,NA,-0.00222067937398429,4.93141688203926e-06,0,NA,NA,NA,"2",NA,1
"Cyprus",1991,1.477121255,1.360511998,2.017783957,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.668705985,-1.525060653,NA,NA,-1.015176667,-1.150221387,1.754157379,1.54820599,1.199578268,NA,NA,NA,NA,NA,0.004963086,1.472158168,1,NA,NA,0.00457097171539322,0,2.08937824229249e-05,NA,NA,NA,"3",NA,1
"Cyprus",1992,1.477121255,1.367549506,2.041775514,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.757980134,-1.524502617,NA,NA,-1.030192373,-1.145221052,1.745892492,1.570530968,1.243431778,NA,NA,NA,NA,NA,-0.000253505,1.47737476,0,NA,NA,0.0078419534200036,6.14962334415062e-05,0,NA,NA,NA,"3",NA,1
"Cyprus",1993,1.475671188,1.344902575,1.979622915,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.848136587,-1.466513358,NA,NA,-1.048839357,-1.144549902,1.678497719,1.538136927,1.373905951,NA,NA,NA,NA,NA,-0.001862026,1.477533214,0,NA,NA,-0.0187281971067745,0.000350745366870197,0,NA,NA,NA,"3",NA,1
"Cyprus",1994,1.474216264,1.353615213,1.981257383,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.904209373,-1.427295398,NA,NA,-1.077222156,-1.145994129,1.635672146,1.537514226,1.399993183,NA,NA,NA,NA,NA,-0.001836523,1.476052787,0,NA,NA,-0.0193684540836159,0.000375137013589137,0,NA,NA,NA,"3",NA,1
"Cyprus",1995,1.474216264,1.344913998,2.128358497,1.488550717,NA,1.970900357,NA,NA,NA,0.86332286,0.51851394,NA,-2.435233671,-1.433382981,0.630356275,NA,-1.075117787,-1.145795412,1.642363644,1.54105554,1.410371046,NA,NA,NA,NA,1.679427897,-0.000531728,1.474747992,0,0.528596247907876,2.12132380271037,-0.0158956752771642,0.000252672492517049,0,0.000283327680149524,-3.12729005116595,-3.1270067234858,"3",0.528596247907876,1
"Cyprus",1996,1.474216264,1.34266607,2.148762127,1.515873844,NA,1.972708306,NA,NA,NA,0.880813592,0.544068044,NA,-2.560202217,-1.53161611,0.627319119,NA,-1.064994345,-1.145037239,1.753757482,1.631162496,1.377061775,-0.702020756,NA,NA,-0.966725948,1.691081492,0.000365686,1.473850578,1,0.518164958842578,1.92988735138265,-0.0144414387563738,0,0.000208555153354096,-0.000193932799169641,2.84507132109618,2.84487738829701,"3",0.518164958842578,1
"Cyprus",1997,1.472756449,1.342424844,2.145398184,1.531478917,NA,1.974508759,NA,NA,NA,0.908485019,0.556302501,NA,-2.614073999,-1.516907336,0.624480883,NA,-0.883467982,-1.003418713,1.522093207,1.340139062,1.355942179,-0.688670048,NA,NA,-0.933796765,1.72427587,-0.000377585,1.473134034,0,0.513281267038549,2.05457471076874,-0.0129413440321258,0.000167478385357838,0,0.000176618469798757,-3.02588815523697,-3.02571153676717,"3",0.513281267038549,1
"Cyprus",1998,1.472756449,1.341659351,2.130046332,1.531478917,NA,1.976301779,NA,NA,NA,0.913813852,0.556302501,NA,-2.296852096,-1.491476454,0.629524869,NA,-0.908180803,-0.983242369,1.466482842,1.354530284,1.333764772,-0.69184126,2.538579062,3.385867324,-0.9227535,1.737987326,6.94e-05,1.47268701,1,0.513356637157814,1.94796351623401,-0.00933747125854056,0,8.71883695040711e-05,-8.26513933297891e-05,2.86887583095035,2.86879317955702,"3",0.513356637157814,1
"Cyprus",1999,1.472756449,1.33836656,2.117972346,1.530199698,1.568201724,1.978087427,NA,NA,NA,0.919078092,0.579783597,NA,-2.388096608,-1.497209823,0.617576261,NA,-0.904009938,-0.985435373,1.475403521,1.35349256,1.353829767,-0.661423992,2.604883004,3.52656815,-0.895455489,1.738780558,0.000483709,1.47227274,1,0.514180130325385,1.94484372503305,-0.00404835246067115,0,1.63891576458221e-05,-1.54851927602325e-05,2.86428113833961,2.86426565314685,"3",0.514180130325385,1
"Cyprus",2000,1.471291711,1.338993082,2.13829137,1.534026106,1.561101384,1.979865764,NA,NA,NA,0.924279286,0.591064607,NA,-2.239906068,-1.509926461,0.700955148,NA,-0.944230761,-0.978042058,1.476771583,1.425719011,1.361915349,-0.644165504,2.637867911,3.592552797,-0.877298887,1.739572344,-0.000422594,1.471714305,0,0.513811477561712,2.0568153172043,-0.00359202095613864,1.29026145493392e-05,0,1.36356806877247e-05,-3.02617532726053,-3.02616169157984,"3",0.513811477561712,1
"Cyprus",2001,1.471291711,1.331511485,2.120076624,1.545307116,1.558708571,1.981636848,0.714018779,0.422147227,NA,0.934498451,0.612783857,-0.363862832,-2.284651717,-1.481976368,0.725014163,NA,-0.931414173,-0.960010778,1.422713286,1.380333794,1.351477033,-0.625361616,2.673923209,3.613745805,-0.845161861,1.752048448,4.01e-05,1.471251657,1,0.510144413640989,1.96022924736709,-0.00273944987108821,0,7.5045855962052e-06,-7.20612257884602e-06,2.88406904331097,2.88406183718839,"3",0.510144413640989,1
"Cyprus",2002,1.471291711,1.322229701,2.092161287,1.564666064,1.556302501,1.983400738,0.737237536,0.454762247,NA,0.977723605,0.653212514,-0.334762968,-2.239607211,-1.440428417,0.784525981,NA,-0.947445326,-0.964453388,1.389226067,1.364727172,1.335063771,-0.553354118,2.78496139,3.718101056,-0.738763035,1.775974331,0.000531162,1.470760549,1,0.503499253342908,1.98610026402353,-0.00610318526367393,0,3.72488703627266e-05,-3.6731120899263e-05,2.92213285567273,2.92209612455183,"3",0.503499253342908,1
"Cyprus",2003,1.469822016,1.320740311,2.056922728,1.605305046,1.546542663,1.981289036,0.787396169,0.485429303,-1,1.017033339,0.698970004,-0.330029296,-2.151743993,-1.431836687,0.851367922,NA,-0.977784071,-1.088382239,1.558385619,1.400027104,1.326241908,-0.497108788,2.831122061,3.754752726,-0.659286508,1.800029359,-0.000329234,1.47015125,0,0.488967212548974,1.95682160627675,0.00263687492571951,6.95310937388828e-06,0,6.65288527974168e-06,-2.87617947829004,-2.87617282540476,"3",0.488967212548974,1
"Cyprus",2004,1.469822016,1.326072604,2.05654101,1.583198774,1.542825427,1.97798931,0.767918385,0.448312504,NA,1.041392685,0.73239376,-0.305348254,-1.868982502,-1.541459487,0.878437196,NA,-1.001664346,-1.286270943,1.982734548,1.544025009,1.341366691,-0.474126288,2.900524883,3.890667465,-0.63597721,1.80685803,3.02e-05,1.469791803,1,0.497074085052599,2.01177255075404,0.00709955927906569,0,5.04037419569678e-05,-5.09971225673499e-05,2.95694758628277,2.9568965891602,"3",0.497074085052599,1
"Cyprus",2005,1.469822016,1.324012306,2.048898087,1.591064607,1.57863921,1.976248484,0.761695077,0.43998536,-1,1.064457989,0.755874856,-0.27250919,-1.805443984,-1.506673003,0.916861892,NA,-1.019043588,-1.353813982,2.039754977,1.535365463,1.340749315,-0.435014545,2.962203851,3.971572784,-0.583245453,1.797959644,5.55e-05,1.469766503,1,0.494205246186148,2.02345079846307,0.00905417605628633,0,8.19781040582287e-05,-8.3900556054883e-05,2.9741125318738,2.97402863131775,"3",0.494205246186148,1
"Cyprus",2006,1.469822016,1.31754053,2.040627817,1.58546073,1.591064607,1.979286379,0.759357281,0.448694175,-1,1.041392685,0.73239376,-0.288496567,-1.977253877,-1.415644598,0.940729764,NA,NA,NA,NA,NA,1.335851283,-0.416279932,2.994280524,3.99991348,-0.556088081,1.768638101,-0.000363673,1.470185689,0,0.497031216649706,1.98819495981234,0.0121207881376384,0.000146913505077516,0,0.000145179185245966,-2.92229272403241,-2.92214754484717,"3",0.497031216649706,1
"Cyprus",2007,1.471291711,1.320134095,2.04639793,1.572871602,1.589949601,1.982649045,0.757177922,0.417939106,-1,1.017033339,0.72427587,-0.343287637,-1.738925639,-1.272619163,0.966310516,NA,NA,NA,NA,NA,1.292788766,-0.397864014,3.012498731,3.894524516,-0.514354127,1.728353782,8.42e-05,1.471207537,1,0.500501088894712,1.99799765113071,0.00734176176743162,0,5.39014658497207e-05,-5.37935363105236e-05,2.93963738270609,2.93958358916978,"3",0.500501088894712,1
"Cyprus",2008,1.472756449,1.306829508,2.052874562,1.582063363,1.586587305,1.982786605,0.787994018,0.430209557,-1,1.037426498,0.72427587,-0.337876481,-1.92502984,-1.368684487,0.980272946,NA,NA,NA,NA,NA,1.2093395,-0.413401444,3.004914868,3.633962243,-0.499942696,1.650307523,7.96e-05,1.472676806,1,0.497034748891636,2.01193176579697,0.00569953442314142,0,3.2484692640574e-05,-3.28722923851477e-05,2.96308548302544,2.96305261073305,"3",0.497034748891636,1
"Cyprus",2009,1.474216264,1.294742845,2.012000852,1.621176282,1.582063363,1.974981359,0.815276473,0.471263739,-1,1.075546961,0.785329835,-0.2862486,-2.220322639,-1.478729005,0.917871383,NA,NA,NA,NA,NA,1.243733902,-0.352206405,3.027656111,3.765598549,-0.438051046,1.727541257,-0.000294529,1.474510793,0,0.481773057677387,1.92965652368083,0.010167669721286,0.000103381507561156,0,9.61092929321882e-05,-2.84473103114398,-2.84463492185105,"3",0.481773057677387,1
"Cyprus",2010,1.477121255,1.303749403,2.032178897,1.621176282,1.584331224,1.970340055,0.827427402,0.475027196,-1,1.103803721,0.792391689,-0.229785593,-2.149771602,-1.464630728,0.917867622,NA,NA,NA,NA,NA,1.195454505,-0.350052109,3.032498048,3.625213453,-0.418471371,1.746634199,0.000425818,1.476695437,1,0.478535172962309,2.08971055107534,0.0106515558477902,0,0.000113455641978594,-0.0001236338101431,3.08675587179115,3.08663223798101,"3",0.478535172962309,1
"Cyprus",2011,1.478566496,1.301651708,2.036583642,1.624282096,1.572871602,1.963338014,0.813481368,0.488108935,-1,1.120573931,0.806179974,-0.183552773,-2.243652299,-1.458259464,0.885805654,NA,NA,NA,NA,NA,1.178966493,-0.341473483,3.026856528,3.568562425,-0.402585794,1.814247596,-0.000396346,1.478962841,0,0.476360905383682,1.90971226228386,0.009143252246129,8.3599061636343e-05,0,7.60510914860054e-05,-2.82363656801328,-2.82356051692179,"3",0.476360905383682,1
"Cyprus",2012,1.481442629,1.296590325,2.035413391,1.620136055,1.582063363,1.944621669,0.78430936,0.472929255,NA,1.120573931,0.799340549,-0.036688688,-2.263122919,-1.450493034,0.908670339,NA,NA,NA,NA,NA,1.155025501,-0.358744083,3.007519201,3.473761373,-0.414358564,1.899273187,3.05e-05,1.481412093,1,0.476147892549878,2.10018781065012,0.0109039675550402,0,0.000118896508441369,-0.000130808489316054,3.11130775160327,3.11117694311396,"3",0.476147892549878,1
"Cyprus",2013,1.482873584,1.29123283,2.063015076,1.619093331,1.59439255,1.924279286,0.813177684,0.485081032,NA,1.136720567,0.806179974,0.11973737,-2.076973688,-1.550930146,0.888942622,NA,NA,NA,NA,NA,1.161536374,-0.316790807,3.015414475,3.502513595,-0.367964046,2.009450896,-0.000927113,1.483800696,0,0.475923467859732,1.9081182588278,0.0120049688053003,0.000144119276016234,0,0.000130877345999385,-2.82949816116382,-2.82936728381782,"3",0.475923467859732,1
"Cyprus",2014,1.484299839,1.302044269,2.08753903,1.684845362,1.571708832,1.921839423,0.75642021,0.419746439,NA,1.146128036,0.799340549,0.090750411,-2.039117427,-1.567607172,0.934844301,NA,NA,NA,NA,NA,1.152533611,-0.293837172,3.027319027,3.489086929,-0.338657217,2.029789471,-0.001612633,1.485912472,0,0.448155177398307,1.81210361870473,0.0103714803013348,0.000107567603640976,0,8.73560401722332e-05,-2.68970510949475,-2.68961775345458,"3",0.448155177398307,1
"Cyprus",2015,1.482873584,1.314243818,2.139964746,1.608526034,1.574031268,1.928117993,0.77815125,0.407650596,NA,1.139879086,0.77815125,-0.045757491,-2.229910885,-1.562632583,0.934470047,NA,NA,NA,NA,NA,1.195772885,-0.31822527,3.003914572,3.591999595,-0.38052515,2.031406996,-0.003858648,1.486732231,0,0.477780455409007,1.91490343545684,-0.00532742296212429,2.83814354173692e-05,0,2.59662727665476e-05,-2.8395597203498,-2.83953375407703,"3",0.477780455409007,1
"Cyprus",2016,1.481442629,1.309432788,2.145506989,1.579783597,1.57634135,1.939144397,0.770852012,0.414973348,NA,1.133538908,0.770852012,-0.096910013,-2.549691904,-1.554885199,0.968161915,NA,NA,NA,NA,NA,1.272974332,-0.272117297,3.021410807,3.846178405,-0.346398335,2.014403739,-0.002412344,1.483854973,0,0.490628930706311,1.96320533356289,-0.000790692357838019,6.25194404743439e-07,0,6.02190585162554e-07,-2.90837607062022,-2.90837546842964,"3",0.490628930706311,1
"Cyprus",2017,1.481442629,1.306876105,2.165555436,1.574031268,NA,NA,0.755874856,0.414973348,NA,1.113943352,0.748188027,-0.22184875,-3.01212128,-1.51310063,0.963787827,NA,NA,NA,NA,NA,1.291005671,-0.251099075,3.077888187,3.973571105,-0.324170329,1.972590032,0.009892419,1.47155021,1,0.493126839911389,2.02787583044494,-0.00390319902330383,0,1.523496261552e-05,-1.56596498502253e-05,3.00418170153992,3.00416604189007,"3",0.493126839911389,1
"Cyprus",2018,1.481442629,1.306115548,2.162401088,NA,NA,NA,0.755874856,0.414973348,NA,1.10720997,0.698970004,-0.301029996,-3.259501924,-1.497755489,0.995635195,NA,NA,NA,NA,NA,1.299275374,-0.252906843,3.098938655,4.02637468,-0.328595634,2.00242764,0.039434197,1.442008431,1,NA,NA,-0.0117101893706908,0,0.00013712853509744,NA,NA,NA,"3",NA,1
"Denmark",1991,1.356025857,1.261165619,1.83977031,NA,NA,1.838230964,NA,NA,NA,NA,NA,NA,-2.450587859,-0.954083046,NA,0.195068996,-1.073077012,-1.086040512,1.03617284,1.023804584,1.412125198,NA,NA,NA,NA,NA,-0.012037603,1.36806346,0,NA,NA,-0.0101256181039844,0.000102528141987736,0,NA,NA,NA,"4",NA,1
"Denmark",1992,1.365487985,1.257931507,1.826087176,NA,1.739572344,1.848485164,NA,NA,NA,NA,NA,NA,-2.436656479,-0.950625109,NA,0.242292905,-1.076923925,-1.084423945,1.030880631,1.023750924,1.412399496,NA,NA,NA,NA,NA,0.008481182,1.357006803,1,NA,NA,-0.0123910996377234,0,0.00015353935023199,NA,NA,NA,"4",NA,1
"Denmark",1993,1.357934847,1.252057028,1.816936855,NA,1.760422483,1.858502825,NA,NA,NA,NA,NA,NA,-2.421944968,-0.948265262,NA,0.297322714,-1.082512884,-1.086356717,1.030154336,1.026509363,1.396292752,NA,NA,NA,NA,NA,0.006888435,1.351046412,1,NA,NA,-0.0109435821708757,0,0.000119761990730708,NA,NA,NA,"4",NA,1
"Denmark",1994,1.344392274,1.258929645,1.831105273,NA,1.702430536,1.868294613,NA,NA,NA,NA,NA,NA,-2.480774105,-0.927233068,NA,0.282848603,-1.09506762,-1.078161153,0.999706673,1.015382908,1.391953044,NA,NA,NA,NA,NA,-0.00137003,1.345762304,0,NA,NA,-0.00337123704308406,1.13652392006622e-05,0,NA,NA,NA,"4",NA,1
"Denmark",1995,1.342422681,1.247003184,1.836467423,1.767155866,1.717670503,1.873307082,0.803887572,0.831092284,0.113943352,1.290034611,1.26245109,0.783087558,-2.473853544,-0.923598305,0.95926145,0.3586961,-1.131390815,-1.126357991,1.040302331,1.044950639,1.40476073,NA,NA,NA,NA,NA,-0.000248451,1.342671132,0,0.536232552593663,2.15625310830373,-0.000694281743059078,4.82027138745146e-07,0,5.57345377460826e-07,-2.89460307856367,-2.89460252121829,"4",0.536232552593663,1
"Denmark",1996,1.340444115,1.256919972,1.836160893,1.763427994,1.695481676,1.875644165,0.808049647,0.826420688,0.113943352,1.276461804,1.255272505,0.737974761,-2.563072828,-0.932858586,0.969135153,0.390581879,-1.060082091,-1.083826713,1.011057056,0.988906681,1.410392513,0.256878833,3.502129314,4.939376966,0.362299983,NA,-0.001664706,1.342108821,0,0.538306140334568,2.1659374043325,0.00173407243516199,3.00700721038864e-06,0,3.50598218168965e-06,-2.90331804709588,-2.9033145411137,"4",0.538306140334568,1
"Denmark",1997,1.344392274,1.255524201,1.852883291,1.747411808,1.725911632,1.880639602,0.806342359,0.815220001,0.079181246,1.255272505,1.235528447,0.692513263,-2.716980821,-0.941716064,0.971777365,0.417305583,-1.079930423,-1.080262606,1.017300649,1.016987827,1.421919768,0.276264144,3.520865342,5.006388029,0.392825447,NA,0.0001951,1.344197174,1,0.541482584473739,1.84678146384318,-0.0015749201142603,0,2.48037336630168e-06,-2.10033418999457e-06,2.48279873175718,2.48279663142299,"4",0.541482584473739,1
"Denmark",1998,1.348304863,1.250858852,1.85365901,1.743509765,1.725911632,1.882096016,0.825389138,0.819158096,0.113943352,1.240549248,1.225309282,0.658923865,-2.724806287,-0.968223308,0.974403495,0.469380136,-1.127393941,-1.106387451,1.071230118,1.091569091,1.410425455,0.302372061,3.53636726,4.987782402,0.426473252,NA,0.000681556,1.347623307,1,0.540301035654456,1.85082006883204,0.00165387563013497,0,2.73530459995435e-06,-2.32725204800974e-06,2.49546969934423,2.49546737209218,"4",0.540301035654456,1
"Denmark",1999,1.352182518,1.250245578,1.862056275,1.736396502,1.725094521,1.881099218,0.811848182,0.837286629,0.079181246,1.227886705,1.220108088,0.643590248,-2.698549563,-0.962441567,0.973839021,0.36567514,-1.099332534,-1.088459425,1.047578595,1.058043327,1.429549341,0.327898147,3.551438183,5.076956114,0.468746579,NA,0.000940041,1.351242477,1,0.539998047920087,1.85185854625161,-0.00431229352256435,0,1.85958754247504e-05,-1.5841055405604e-05,2.50405075205032,2.50403491099492,"4",0.539998047920087,1
"Denmark",2000,1.354108439,1.252877723,1.919435622,1.721810615,1.719331287,1.882239848,0.798536416,0.825319711,0.079181246,1.212187604,1.209515015,0.630571991,-2.647377635,-0.947505329,0.963358711,0.501880494,-1.14722917,-1.120920749,1.062078383,1.087005752,1.463327761,0.346352974,3.551431674,5.196908559,0.506827922,1.719331287,-0.000388885,1.354497324,0,0.543852745399221,2.19227451204371,0.00266136549321727,7.08286628848761e-06,0,8.44472094797738e-06,-2.96857741736299,-2.96856897264204,"4",0.543852745399221,1
"Denmark",2001,1.357934847,1.244533393,1.924538998,1.722633923,1.718501689,1.881954971,0.805814124,0.840884391,0.113943352,1.214843848,1.217483944,0.61342973,-2.691501164,-0.953997653,0.963962329,0.433289685,-1.167312944,-1.13960448,1.087179999,1.113613808,1.461882855,0.366359443,3.559978852,5.204272046,0.535574588,1.685741739,0.000294205,1.357640642,1,0.541266580538013,1.84751846124697,0.00831568076522404,0,6.91505465891171e-05,-5.86063648395955e-05,2.50880969900308,2.50875109263824,"4",0.541266580538013,1
"Denmark",2002,1.361727836,1.245094645,1.927556962,1.725911632,1.711807229,1.880098704,0.817954406,0.84976237,0.146128036,1.217483944,1.225309282,0.619985273,-2.731398606,-0.967517029,0.965018969,0.446381812,-1.173005085,-1.146040323,1.108813529,1.134902395,1.450172683,0.387647835,3.677137453,5.332484287,0.5621563,1.691081492,0.001137764,1.360590072,1,0.536877982925578,1.86262061735286,0.0103642275875686,0,0.000107417213486918,-9.26603030124096e-05,2.5363823425569,2.53628968225389,"4",0.536877982925578,1
"Denmark",2003,1.36361198,1.240422652,1.908268778,1.72916479,1.687528961,1.875784485,0.817342465,0.853989645,0.146128036,1.235528447,1.240549248,0.635235829,-2.710685626,-0.97383615,0.966535184,0.448087667,-1.101117474,-1.086322808,1.057900421,1.072308002,1.442743695,0.399820768,3.664540698,5.286992986,0.576838893,1.664641976,9.52e-05,1.363516812,1,0.534549917618619,1.87073268003656,0.013653585691858,0,0.00018642040224491,-0.000162322336460204,2.55095349387536,2.5507911715389,"4",0.534549917618619,1
"Denmark",2004,1.36361198,1.248019706,1.91530563,1.72427587,1.683947131,1.87895243,0.821500848,0.857907274,0.146128036,1.227886705,1.23299611,0.634586929,-2.656742671,-0.985422336,0.971511469,0.461948495,-1.030671248,-1.061310684,1.045839254,1.015646469,1.436805362,0.383664593,3.685137249,5.294824958,0.551251344,1.645422269,-0.003960632,1.367572612,0,0.53570635192012,2.15380934918143,0.0105107654666927,0.00011047619069582,0,0.000127468461686788,-2.9369602311798,-2.93683276271812,"4",0.53570635192012,1
