idem;year;Gov_debt;Unempl_rate;Wages;HICP;Net_mig;Gini_net;Gini_market;Net_len_wi;Quantiles;le_male;le_female;Deciles;Health_exp;Education_exp;Social_prot_ex_pen;Social_prot;Family;Unemp_tra;Corporate_ta;pro_imp_tx;ind_tx;property_tx;PIT;cit_total;Property_taxes;VAT;trade;pop_gro;Trade;TOT;GDP;GDP_pc;Secondary_ed;Tertiary_ed;td_male;td_female;leavers;Gov_ex;Deficit;Soc_payable;Soc_kind;employ_rate;arp_mid;mrp_all;insaccess;goveff;regqua;ruleoflaw;voice;instdepth;ins_effic;RD_gdp;res_1mill;sav_gdp;Savings_percapit;ICT;gi_trend;ed_trend;he_trend;soc_trend;kind_trend;prt_trend;indt_trend;pit_trend;gi_cycle;ed_cycle;he_cycle;soc_cycle;kind_cycle;prt_cycle;indt_cycle;pit_cycle;gi_bb;ed_bb;he_bb;soc_bb;kind_bb;prt_bb;indt_bb;pit_bb;gdppc_gro;gdp_gro;insde_d;tot_d;debt_d;redis;pi_m;pi_a;rd;rd1;dtrade;lgini;lgdpg;leduc;lkind;lpay;phat0;phat;invwt;inst;mu;mu0;mu1;mdiff1;iptw;dr1;ate;dumm;PITdm;Gini_netdm;Health_expdm;Education_expdm;ind_txdm;Property_taxesdm;Soc_payabledm;Soc_kinddm;gdp_grodm;GDP_tren;GDP_cycle;GDP_bb
Austria;2016;1.918557082;0.77815125;5.185327646;0.204119983;0.491652294;1.445604203;1.698100546;0.525057486;NA;0.886490725;0.77815125;0.361727836;0.913813852;0.69019608;0.838849091;1.322219295;0.361727836;0.146128036;0.371904966;1.155336037;0.892014078;0.371904966;0.227761101;-1.635360811;-3.561396667;-1.115088929;NA;0.000795158;2.004616617;2.003571952;5.517725177;1.611530647;1.725094521;1.496929648;1.583198774;1.62324929;-0.108339475;1.699837726;0.753129762;1.271841607;0.591064607;1.854609638;NA;NA;-0.190859693;0.17952449;0.15849404;0.258868628;0.126266957;-0.217193716;-0.089854649;0.494972302;3.718032626;1.447550116;4.103051641;0.289873845;1.444506073;0.688621288;0.910436375;1.26995939;0.590928482;-3.421401131;0.886181505;-1.033375368;0.00109813;0.001574792;0.003377477;0.001882217;0.000136125;-0.139995536;0.005832573;-0.022966232;1;1;1;1;1;0;1;0;2.681809799;1.223280057;0.078703014;2.003571952;2.065456462;0.698100546;NA;NA;5.382038559;0.716497213;-0.005799173;1.444044796;1.227884659;0.69019608;0.591064607;1.276461804;0.512612957;0.519097263;1.95078955;1.464519749;1.464484487;0;1.464484487;-1.345892593;2.774145411;1.428252818;1;0;0.002323751;0.009636419;0.037405604;-0.015278593;0.003533361;-0.441338156;-0.001237401;0.06318144;-0.009657789;5.517725177;0.007673592;1
Austria;2017;1.893614065;0.740362689;5.200362601;0.447158031;0.417696855;1.444044796;1.696356389;0.589939743;NA;0.954242509;0.763427994;0.397940009;0.913813852;0.681241237;0.819543936;1.311753861;0.342422681;0.113943352;0.39176618;1.149219113;0.880813592;0.39176618;0.224192253;-1.614577395;-3.675715873;-1.115428429;NA;0.00039439;2.02025011;1.998077072;5.525179741;1.624309432;NA;NA;1.57634135;1.643452676;-0.190814516;1.691081492;0.809974796;1.260071388;0.591064607;NA;NA;NA;-0.195658428;0.164727697;0.157576195;0.258271503;0.128006636;-0.2087302;-0.143250923;0.484601605;3.731421861;1.451653869;4.128795979;0.293017557;1.444172844;0.684310918;0.913782444;1.263100083;0.592139101;-3.514044618;0.884252871;-1.040459451;-0.000128048;-0.003069681;3.14E-05;-0.003028695;-0.001074494;-0.161671256;-0.003439278;-0.014917762;0;0;1;0;0;0;0;0;2.656137415;1.223000409;0.131440393;1.990965439;2.061509407;0.696356389;NA;NA;5.416732981;0.703473795;0.015633493;1.445604203;1.223280057;0.69019608;0.591064607;1.271841607;NA;NA;NA;1.461871873;1.463967281;1.463967281;0;NA;NA;NA;1;0;-0.001245097;0.008077012;0.037405604;-0.024233436;-0.007667125;-0.555657362;-0.01300762;0.06318144;-0.009937437;5.525179741;0.030053149;1
Austria;2018;1.869019356;0.69019608;5.222098828;0.431363764;0.37733741;1.444044796;1.696356389;0.664746128;NA;0.949390007;0.755874856;NA;0.913813852;0.681241237;0.806179974;1.303196057;0.322219295;0.079181246;0.431306659;1.139879086;0.880813592;0.431306659;0.220196201;-1.572834447;-3.485190803;-1.117393089;NA;0.000302431;2.032579527;1.995253103;5.540950935;1.639923353;NA;NA;1.57054294;1.645422269;-0.193515151;1.686636269;0.869097437;1.252853031;0.591064607;NA;NA;NA;NA;0.162367955;0.188849047;0.273194428;0.140090473;NA;NA;0.501301687;3.758387672;1.461127724;4.173146115;0.305117609;1.443867916;0.680171679;0.916671317;1.2557735;0.593034532;-3.589929856;0.882115871;-1.046350133;0.00017688;0.001069559;-0.002857465;-0.002920469;-0.001969925;0.104739053;-0.001302279;0.007458765;1;1;0;0;0;1;0;1;2.626779717;1.224470905;NA;1.999097223;2.09152858;0.696356389;NA;NA;5.491484425;0.732465793;0.012329417;1.444044796;1.223000409;0.681241237;0.591064607;1.260071388;NA;NA;NA;1.464519749;1.460598683;0;1.460598683;NA;NA;NA;1;0;-0.005241149;0.008077012;0.037405604;-0.024233436;-0.007667125;-0.365132292;-0.020225977;0.06318144;-0.008466941;5.540950935;0.079690332;1
Belgium;1997;2.090610708;0.954242509;4.97205419;0.397940009;0.011656642;1.411619706;1.682145076;0.853953604;0.054166054;NA;NA;0.352523613;0.767451507;0.760752967;0.924403267;1.247973266;NA;NA;0.442793226;1.107739404;0.823649313;0.442793226;0.345082011;-1.549904624;-3.06861277;-1.168982033;NA;0.000149974;2.09470382;2.021578851;5.319239139;1.340591036;1.507855872;1.408239965;NA;NA;NA;1.709269961;0.633468456;1.190331698;0.755874856;1.769719092;-1.10822788;-1.014538938;-0.303906527;0.263667845;0.044703472;0.095770988;0.149390467;-0.192373763;-0.079806044;0.254006382;3.409731001;1.418045342;3.812863532;NA;1.414398761;0.761672572;0.778964348;1.186083086;0.768424555;-3.071376142;0.825239255;-0.910384333;-0.002779055;-0.000919605;-0.01151284;0.004248613;-0.0125497;0.002763372;-0.001589943;-0.000908544;0;0;0;1;0;1;0;0;3.994544106;1.238830554;0.073605681;1.976157084;1.888179085;0.682145076;0.924542107;1.009920172;4.835153163;0.360192567;0.022599551;1.409933123;1.236375188;0.768261353;0.77815125;1.195899652;0.576280754;0.566359108;2.360053286;1.461871873;1.459655706;1.459655706;0;1.382670048;-2.748787285;-1.366117237;1;0;-0.000430739;-0.005054077;-0.072687689;-0.01107605;-0.008611339;-0.183430939;-0.00846428;-0.079576333;0.010252486;5.319239139;0.006206378;1
Belgium;1998;2.072617477;0.973127854;4.978673898;0.278753601;0;1.419955748;1.684845362;0.913480059;0.053556803;NA;NA;0.357341414;0.770669554;0.764394709;0.916350001;1.238046103;NA;NA;0.519565501;1.106681745;0.819652599;0.519565501;0.327361654;-1.472991247;-3.033909035;-1.172919668;NA;0.000132348;2.091611242;2.023905812;5.332370179;1.354939145;1.496929648;1.403120521;NA;NA;NA;1.704150517;0.740362689;1.181843588;0.763427994;1.769488176;-1.125496748;-1.035140494;-0.312696321;0.268473259;0.010116714;0.072943287;0.133243255;-0.206343117;-0.081910044;0.260934347;3.430597888;1.414776643;3.818556573;NA;1.418643227;0.758919692;0.7760703;1.180335816;0.7662954;-3.043808616;0.827932879;-0.910982682;0.001312522;0.005475017;-0.005400746;0.001507772;-0.002867406;0.009899581;-0.00828028;0.001797423;1;1;0;1;0;1;0;1;3.978199664;1.234562386;0.075856256;1.981154768;1.900419152;0.684845362;0.941134477;1.023285051;4.853529763;0.369163819;-0.003092578;1.411619706;1.238830554;0.760752967;0.755874856;1.190331698;0.564864872;0.568230394;2.298136686;1.464519749;1.456199525;0;1.456199525;1.456199525;-2.691127787;-1.234928261;1;0;-0.018151096;0.003281965;-0.069469642;-0.007434308;-0.012608053;-0.148727204;-0.01695239;-0.072023195;0.005984318;5.332370179;-0.002771195;0
Belgium;1999;2.058426024;0.939519253;4.983872904;0.322219295;0.005699107;1.423245874;1.686636269;0.879009815;0.031858226;NA;NA;0.31323694;0.7776127;0.757211723;0.905904598;1.227886705;NA;NA;0.498586209;1.118830826;0.842457715;0.498586209;0.334096873;-1.493947527;-2.987226189;-1.150025045;NA;0.000141992;2.093411302;2.019854027;5.356044989;1.374644249;1.487138375;1.426511261;NA;NA;NA;1.699837726;0.763427994;1.173186268;0.770852012;1.773054693;-1.119679855;-1.02754165;-0.325467876;0.259038603;0.042170835;0.090703944;0.137988564;-0.216501858;-0.079339086;0.27661803;3.4622753;1.425618012;3.827780915;NA;1.421883721;0.756024259;0.778264834;1.174965687;0.769258665;-3.020996412;0.830976156;-0.9113749;0.001362153;0.001187465;-0.000652134;-0.001779419;0.001593346;0.033770222;0.011481559;-0.011146502;1;1;0;0;1;1;1;0;3.872901224;1.236285167;0.073332424;1.972695148;1.919068138;0.686636269;0.947929164;1.03292863;4.93588203;0.394351646;0.00180006;1.419955748;1.234562386;0.764394709;0.763427994;1.181843588;0.573977491;0.565874042;1.742228599;1.464519749;1.456724106;0;1.456724106;1.456724106;-2.70622355;-1.249499444;1;0;-0.011415877;0.006572091;-0.062526496;-0.014617294;0.010197063;-0.102044358;-0.02560971;-0.064599177;0.007707099;5.356044989;-0.003324322;0
Belgium;2000;2.036628895;0.819543936;4.944613434;0.568201724;0.033991167;1.424881637;1.687528961;0.864416143;0.036174533;1.214843848;1.041392685;0.324522115;0.780813873;0.739664614;0.894439071;1.214843848;NA;NA;0.495544338;1.113287447;0.846016328;0.495544338;0.298397569;-1.49724758;-2.981415804;-1.146815964;NA;0.000150236;2.149462354;2.012272367;5.39735836;1.398103273;1.498310554;1.432969291;1.522444234;1.56937391;-0.173451163;1.691081492;0.799340549;1.158362492;0.770852012;1.781934798;-1.145548829;-1.066938624;-0.344297259;0.249394428;0.072020873;0.107766758;0.142682546;-0.190163507;-0.081612685;0.283834721;3.472784849;1.42565837;3.788169773;NA;1.424107214;0.753912076;0.784432301;1.171413218;0.776021334;-3.003721654;0.832226606;-0.91150192;0.000774422;-0.014247462;-0.003618428;-0.013050726;-0.005169323;0.02230585;0.013789721;0.004060839;1;0;0;0;0;1;1;1;3.731815654;1.239050187;0.075613573;1.973098418;1.924205234;0.687528961;0.968183938;1.039518068;4.951004787;0.404651346;0.056051052;1.423245874;1.236285167;0.757211723;0.770852012;1.173186268;0.569757327;0.559384986;2.324269678;1.464519749;1.454975588;1.454975588;0;1.279605137;-2.678020093;-1.398414956;1;1;-0.047115181;0.008207854;-0.059325323;-0.032164403;0.013755676;-0.096233973;-0.040433486;-0.064599177;0.010472119;5.39735836;0.013704106;1
Belgium;2001;2.031812271;0.792391689;4.955147793;0.531478917;0.031518859;1.424881637;1.687528961;0.907722995;0.039309341;1.209515015;1.053078443;0.332443065;0.800649811;0.751651424;0.897627091;1.222716471;0.319968841;0.368472301;0.48315921;1.097977981;0.825076289;0.48315921;0.300552651;-1.510934714;-2.985960706;-1.168997709;NA;0.000213091;2.14206002;2.012535362;5.410372941;1.409882594;1.50242712;1.440909082;1.5132176;1.57863921;-0.156436571;1.691965103;0.819543936;1.164352856;0.792391689;1.777789187;-1.155753377;-1.087043388;-0.348513115;0.27436563;0.089783627;0.113581898;0.142824576;-0.192951016;-0.064389088;0.305712415;3.494709525;1.419640292;3.781276681;NA;1.425518619;0.753698942;0.793352708;1.17083422;0.785545325;-2.987363233;0.831378799;-0.913088116;-0.000636983;-0.002047518;0.007297103;-0.006481364;0.006846365;0.001402527;-0.00630251;0.007772278;0;0;1;0;1;1;0;1;3.54149963;1.230368894;0.059530633;1.988136225;1.960018943;0.687528961;0.984117596;1.046321837;4.961230451;0.434001662;-0.007402334;1.424881637;1.239050187;0.739664614;0.770852012;1.158362492;0.559034816;0.571181325;1.788797356;1.461871873;1.457421744;1.457421744;0;-1.457421744;3.088363264;1.630941521;1;1;-0.044960099;0.008207854;-0.039489385;-0.020177593;-0.007184363;-0.100778875;-0.034443122;-0.0430595;0.001790826;5.410372941;0.004970947;1
Belgium;2002;2.019946682;0.838849091;4.991523776;0.397940009;0.063605842;1.426511261;1.688419822;0.869319743;0.071882007;1.23299611;1.041392685;0.36174483;0.793260985;0.759941317;0.908485019;1.23299611;0.324157362;0.402305698;0.47099817;1.099181124;0.829383587;0.47099817;0.303519853;-1.522825535;-3.083139676;-1.16437485;NA;0.000277611;2.130735028;2.015291765;5.429434919;1.422351454;1.514547753;1.44870632;1.498310554;1.591064607;-0.191603425;1.694605199;0.806179974;1.178976947;0.792391689;1.777426822;-1.161045795;-1.098651226;-0.374827071;0.297978762;0.106848336;0.11932024;0.14296656;-0.215882162;-0.095394571;0.276629515;3.471122199;1.42036587;3.816348214;0.517701542;1.426446759;0.754221063;0.803227114;1.17229639;0.795965463;-2.963731103;0.830333657;-0.917208127;6.45E-05;0.005720254;-0.009966128;0.006680557;-0.003573774;-0.119408574;-0.00095007;0.007108893;1;1;0;1;0;0;0;1;3.470143585;1.231060274;0.089623778;1.990342106;1.957668792;0.688419822;0.999881639;1.056666889;4.930263502;0.392915122;-0.011324992;1.424881637;1.230368894;0.751651424;0.792391689;1.164352856;0.562948518;0.557737953;2.288059966;1.464519749;1.460799511;0;1.460799511;1.460799511;-2.693076642;-1.23227713;1;0;-0.041992897;0.009837478;-0.046878211;-0.0118877;-0.002877065;-0.197957845;-0.019819031;-0.0430595;0.002482206;5.429434919;0.00522394;1
Belgium;2003;2.004751156;0.886490725;5.076342925;0.397940009;0.07774826;1.424881637;1.687528961;0.7663831;0.099295657;1.227886705;1.064457989;0.387805078;0.828732073;0.768106598;0.919078092;1.240549248;0.325181574;0.418307778;0.44684771;1.100202684;0.821617042;0.44684771;0.316995208;-1.548088174;-3.069180125;-1.173275826;NA;0.000259201;2.120541522;2.014088325;5.434699173;1.43298147;1.51851394;1.462397998;1.534026106;1.615950052;-0.163428715;1.705007959;0.662757832;1.184691431;0.812913357;1.77524626;-1.139732663;-1.096194542;-0.36232146;0.292189881;0.110069781;0.11936091;0.163132848;-0.214005352;-0.082851144;0.262887538;3.472371702;1.420321721;3.905868094;0.450664091;1.427118536;0.753987039;0.813424115;1.173830405;0.806511994;-2.924410811;0.829983704;-0.923693028;-0.0022369;0.014119559;0.015307959;0.010861026;0.006401363;-0.144769314;-0.008366662;-0.002292634;0;1;1;1;1;0;0;0;3.39286501;1.226950903;0.075635891;1.983753237;1.965545054;0.687528961;1.015060429;1.055376104;4.931884952;0.37338488;-0.010193506;1.426511261;1.231060274;0.759941317;0.792391689;1.178976947;0.574804969;0.578542946;1.739720521;1.461871873;1.514652756;0;1.514652756;-1.735370423;3.057399347;1.322028924;1;0;-0.028517542;0.008207854;-0.011407123;-0.003722419;-0.01064361;-0.183998294;-0.014104547;-0.022537832;-0.001627165;5.434699173;-0.005775835;0
Belgium;2004;1.984527313;0.86923172;5.130527388;0.462397998;0.071670694;1.426511261;1.687528961;0.768726875;0.051931841;1.187520721;1.033423755;0.354377322;0.831199547;0.748512021;0.913813852;1.238046103;0.310882388;0.41791666;0.478277832;1.104873968;0.828348699;0.478277832;0.435063987;-1.516319892;-2.564944813;-1.166276726;NA;0.000267891;2.133659736;2.010530051;5.451133583;1.454579173;1.530199698;1.482873584;1.553883027;1.644438589;-0.154096965;1.689308859;0.792391689;1.178976947;0.826074803;1.780677274;-1.10357797;-1.06838806;-0.323065396;0.283518553;0.13332412;0.117584522;0.161172096;-0.206173383;-0.082950555;0.257433765;3.490184026;1.440298276;3.988864267;0.436282275;1.427771177;0.752420714;0.821717726;1.174535831;0.815843357;-2.88009328;0.831069451;-0.931236471;-0.001259915;-0.003908693;0.009481821;0.004441116;0.010231445;0.315148467;-0.002720752;-0.000172006;0;0;1;1;1;1;0;0;3.359449015;1.229200307;0.076603839;1.982598558;1.9751431;0.687528961;0.995105696;1.027881876;5.026906036;0.370781408;0.013118214;1.424881637;1.226950903;0.768106598;0.812913357;1.184691431;0.556924634;0.549276882;1.79557509;1.461871873;1.507523454;1.507523454;0;-1.507523454;2.990740919;1.483217464;1;0;0.089551237;0.009837478;-0.008939649;-0.023316996;-0.003911953;0.320237018;-0.019819031;-0.009376386;0.000622239;5.451133583;-0.004290129;0
Belgium;2005;1.975891136;0.929418926;5.1465711;0.544068044;0.083341057;1.42975228;1.685741739;0.466526573;0.066500461;1.184691431;1.021189299;0.326414697;0.834329804;0.753246708;0.908485019;1.23299611;0.306225977;0.402956852;0.498310554;1.108188485;0.835752679;0.498310554;0.431689855;-1.497323721;-2.941372058;-1.159839477;NA;0.000340419;2.156477434;2.007486549;5.47062729;1.47111106;1.544068044;1.491361694;1.542825427;1.63748973;-0.163502132;1.712649702;0.556302501;1.176091259;0.832508913;1.785863476;-1.081399362;-1.038722756;-0.32469318;0.239811082;0.096278392;0.093532233;0.149769262;-0.186368977;-0.074026594;0.250983244;3.497307057;1.442756726;4.008557063;0.4307156;1.428284001;0.75120506;0.828331237;1.17525;0.823642213;-2.864632521;0.832992743;-0.93889893;0.001468279;0.002041649;0.005998568;0.000841259;0.0088667;-0.076739537;0.002759936;0.005647793;1;1;1;1;1;0;1;1;3.236204268;1.229041364;0.068356393;1.986567888;2.006943952;0.685741739;0.969389193;1.009217184;5.045763279;0.362107763;0.022817698;1.426511261;1.229200307;0.748512021;0.826074803;1.178976947;0.591124758;0.586768964;1.691690267;1.464519749;1.513444551;0;1.513444551;-1.690158641;3.026446502;1.336287862;1;0;0.086177105;0.013078497;-0.005809392;-0.018582309;0.003492027;-0.056190227;-0.022704719;-0.002942276;0.000463296;5.47062729;0.001264703;1
Belgium;2006;1.959041392;0.919078092;5.170755298;0.51851394;0.098684471;1.42975228;1.683947131;0.704870882;0.053430373;1.178976947;1;0.353734307;0.820951879;0.748378577;0.908485019;1.23299611;0.2977042;0.386344985;0.541329578;1.10718259;0.838893829;0.541329578;0.430444528;-1.454477617;-2.788735687;-1.156894086;NA;0.000408008;2.169362696;2.004400951;5.488043932;1.488915624;1.546542663;1.50242712;1.563481085;1.664641976;-0.178976947;1.684845362;0.819543936;1.170261715;0.819543936;1.785329835;-1.082862829;-1.040186209;-0.327112706;0.234773373;0.120450502;0.079802643;0.133910712;-0.173697025;-0.070924568;0.258699526;3.516460107;1.447360147;4.034764708;0.395507056;1.428334744;0.751397656;0.835005026;1.177520821;0.831228251;-2.86145879;0.834720105;-0.945768398;0.001417536;-0.003019079;-0.014053147;-0.007259105;-0.011684316;0.072723103;0.004173723;-0.007470746;1;0;0;0;0;1;1;0;3.16043445;1.22757805;0.066036138;1.989506414;2.007438453;0.683947131;0.991546211;1.032227236;5.089584217;0.374431384;0.012885262;1.42975228;1.229041364;0.753246708;0.832508913;1.176091259;0.549640074;0.549185649;2.220446232;1.464519749;1.517894707;1.517894707;0;1.342615969;-2.69440406;-1.351788091;1;0;0.084931778;0.013078497;-0.019187317;-0.02345044;0.006633177;0.096446144;-0.028534263;-0.015907253;-0.001000018;5.488043932;0.006133223;1
Belgium;2007;1.939519253;0.875061263;5.228559981;0.447158031;0.116392885;1.42975228;1.683047038;0.592631917;0.064040618;1.1430148;1.012837225;0.346719622;0.825252833;0.740518084;0.892094603;1.225309282;0.293964155;0.35215214;0.532499586;1.103517417;0.840289218;0.532499586;0.429442736;-1.464218683;-2.899723834;-1.156454224;NA;0.000454109;2.179446742;2.005072118;5.507870977;1.509719469;1.555094449;1.506505032;1.563481085;1.666517981;-0.130177576;1.683047038;0.812913357;1.167317335;0.819543936;1.792566773;-1.083348757;-1.040672116;-0.308718059;0.20736163;0.150805051;0.116599461;0.14118238;-0.177981236;-0.071797028;0.265791533;3.530842016;1.45846314;4.104502965;0.362012313;1.427836064;0.754382748;0.844439246;1.183030804;0.841339834;-2.86628067;0.835659652;-0.950029224;0.001916216;-0.013864664;-0.019186414;-0.01571347;-0.021795898;-0.033443164;0.004629566;-0.014525305;1;0;0;0;0;0;1;0;3.087893687;1.227231966;0.067042096;1.996286559;2.022351975;0.683047038;1.003785003;1.04494895;5.149602933;0.387647154;0.010084046;1.42975228;1.22757805;0.748378577;0.819543936;1.170261715;0.545493575;0.543148103;2.20018892;1.464519749;1.516940061;1.516940061;0;1.307305996;-2.661919441;-1.354613445;1;0;0.083929986;0.013078497;-0.014886363;-0.031310933;0.008028566;-0.014542003;-0.031478643;-0.015907253;-0.001346102;5.507870977;0.014981471;1
Belgium;2008;1.966141733;0.84509804;5.282044482;0.740362689;0.144650215;1.424881637;1.682145076;0.522209416;0.068510689;1.127104798;1.025305865;0.335272076;0.855049612;0.754932112;0.913813852;1.243038049;0.330241076;0.347116701;0.514946005;1.096831995;0.832940026;0.514946005;0.325096612;-1.480296977;-2.891260673;-1.162352416;NA;0.000488291;2.201145608;1.993574671;5.506031244;1.516436076;1.571708832;1.509202522;1.572871602;1.686636269;-0.101798933;1.701567985;0.72427587;1.184691431;0.851258349;1.79518459;-1.079916538;-1.037239927;-0.267430282;0.141565186;0.144745405;0.123030586;0.129491532;-0.238139114;-0.093582783;0.284234411;3.532977535;1.425037734;4.107245042;0.35788917;1.426927426;0.761061528;0.857085544;1.192301004;0.854845833;-2.863171047;0.835887295;-0.951061073;-0.002045789;-0.006129416;-0.002035932;-0.007609573;-0.003587484;-0.028089626;-0.002947269;0.013913109;0;0;0;0;0;0;0;1;2.975040524;1.221426095;0.087313904;1.983514054;2.092710423;0.682145076;0.972047286;1.012041585;5.034626301;0.405044761;0.021698866;1.42975228;1.227231966;0.740518084;0.819543936;1.167317335;0.564640429;0.572442352;2.296951915;1.461871873;1.521114433;1.521114433;0;1.271556841;-2.61599386;-1.344437019;1;1;-0.020416138;0.008207854;0.014910416;-0.016896905;0.000679374;-0.006078842;-0.014104547;0.01580716;-0.007151973;5.506031244;0.002929522;1
