idem;year;Gini_net;gdp_gro;Trade;Gov_ex;Secondary_ed;employ_rate;Education_exp;Health_exp;Soc_kind;Soc_payable;Social_prot_ex_pen;Unemp_tra;Property_taxes;PIT;ind_tx;Corporate_ta;mrp_all;arp_mid;pi_a;pi_m;sav_gdp;RD_gdp;res_1mill;rd;rd1;Gov_debt;cycle;trend;gi_bb
Latvia;2001;1.521138084;1.323373034;1.936985865;1.541579244;1.788168371;1.770594128;0.742597388;0.501297231;NA;1.045322979;0.62324929;NA;NA;-1.818759485;0.825538783;0.273695588;-2.018598212;-1.979236917;3.599755915;3.671344643;1.244349452;-0.394468706;3.171024215;3.945862246;-0.490856918;1.1430148;-0.001084626;1.52222271;0
Latvia;2002;1.530199698;1.317981441;1.920638007;1.546542663;1.800717078;1.777789187;0.754915537;0.554791537;-0.096910013;0.995635195;0.612783857;NA;NA;-1.812652344;0.813283203;0.291146762;-2.020688393;-1.98077984;3.59046522;3.662805552;1.250529238;-0.388404132;3.17011772;3.964324898;-0.485710723;1.117271296;0.00038606;1.529813638;1
Latvia;2003;1.536558443;1.312139081;1.928297245;1.525044807;1.812913357;1.783546282;0.726564366;0.507197749;-0.096910013;0.954242509;0.62324929;NA;NA;-1.81249356;0.83690858;0.160768562;-2.016870059;-1.977963614;3.585046313;3.655563993;1.245196068;-0.443673372;3.142726264;3.913310387;-0.552460339;1.1430148;-0.000102235;1.536660678;0
Latvia;2004;1.542825427;1.311907455;1.971801468;1.541579244;1.809559715;1.785507788;0.771781308;0.524872024;-0.22184875;0.959041392;0.591064607;NA;NA;-1.799310581;0.824566755;0.224533063;-2.043365835;-1.997376118;3.593899983;3.676649768;1.239849102;-0.397798886;3.163931746;3.922797935;-0.493210592;1.155336037;0.000445089;1.542380338;1
Latvia;2005;1.547774705;1.312256042;2.003604401;1.53529412;1.80685803;1.793441133;0.734897325;0.6091617;-0.22184875;0.924279286;0.568201724;NA;NA;-1.843608045;0.867286738;0.278296208;NA;NA;NA;NA;1.312383876;-0.276060224;3.163571542;4.151820283;-0.362296987;1.068185862;0.001273689;1.546501017;1
Latvia;2006;1.547774705;1.304252392;2.002678268;1.557507202;1.800717078;1.818885415;0.754392232;0.655117664;-0.22184875;0.903089987;0.505149978;NA;NA;-1.866321249;0.900716339;0.32776749;NA;NA;NA;NA;1.264216155;-0.186665916;3.24760184;4.105670711;-0.235986066;0.995635195;-0.00116;1.548934705;0
Latvia;2007;1.550228353;1.305029257;1.98192284;1.531478917;1.795880017;1.833306515;0.744809829;0.605411571;-0.15490196;0.84509804;0.579783597;-0.525040977;-3.857621349;-1.931611715;0.883219034;0.40277707;NA;NA;NA;NA;1.35075084;-0.256654891;3.276734752;4.426052217;-0.346676809;0.924279286;-0.000462737;1.55069109;0
Latvia;2008;1.552668216;1.28660428;1.963794337;1.574031268;1.785329835;1.833943544;0.800004524;0.636832522;-0.096910013;0.908485019;0.755874856;-0.45309728;-3.812736317;-1.92447691;0.800400005;0.475525915;NA;NA;NA;NA;1.34823284;-0.235532442;3.303769805;4.454250947;-0.317552574;1.271841607;0.000888073;1.551780143;1
Latvia;2009;1.551449998;1.259682963;1.938651902;1.640481437;1.784617293;1.780677274;0.827385487;0.661816284;0;1.113943352;0.716003344;0.036857947;-3.777161821;-2.026910146;0.772024803;0.190891717;NA;NA;NA;NA;1.31141965;-0.344179912;3.227444761;4.232534479;-0.4513643;1.563481085;-0.000363035;1.551813033;0
Latvia;2010;1.551449998;1.293691192;2.036584932;1.653212514;1.790285164;1.767155866;0.79345626;0.621956205;0.041392685;1.120573931;0.62324929;-0.026645829;-3.937919796;-1.909433685;0.826207348;-0.009217308;NA;NA;NA;NA;1.267231472;-0.214115192;3.264516481;4.136898025;-0.27133351;1.675778342;0.000283703;1.551166295;1
Latvia;2011;1.550228353;1.300552772;2.082103123;1.591064607;1.779596491;1.784082118;0.768060913;0.614409204;0.041392685;1.049218023;0.568201724;-0.301079442;-3.95515804;-2.000151577;0.830526519;0.147985321;NA;NA;NA;NA;1.30977481;-0.157004061;3.275371343;4.28999888;-0.205639964;1.630427875;0.000324761;1.549903593;1
Latvia;2012;1.547774705;1.294496425;2.104765979;1.571708832;1.777426822;1.799168176;0.757966865;0.58991328;0.041392685;1.012837225;0.579783597;-0.499718585;-4.007092665;-1.946132284;0.855797154;0.21005085;NA;NA;NA;NA;1.337705635;-0.177674975;3.275745959;4.381983828;-0.237676815;1.614897216;-0.000558385;1.54833309;0
Latvia;2013;1.546542663;1.287530517;2.092996043;1.567026366;1.765668555;1.813247301;0.75878631;0.563929038;0.041392685;1.017033339;0.591064607;-0.402797235;-4.002953375;-1.933231385;0.87027457;0.210586025;NA;NA;NA;NA;1.311906044;-0.213106675;3.24862383;4.261889237;-0.279575935;1.591064607;-0.000500178;1.547042841;0
Latvia;2014;1.544068044;1.288989472;2.083053917;1.574031268;1.773054693;1.821513528;0.770434163;0.579887275;0.041392685;1.008600172;0.643452676;-0.373920288;-3.997428761;-1.931094217;0.87871168;0.188084374;NA;NA;NA;NA;1.326266728;-0.161591722;3.26818621;4.334486632;-0.214313724;1.611723308;-0.002071622;1.546139666;0
Latvia;2015;1.541579244;1.288427645;2.087600038;1.579783597;1.767155866;1.833147112;0.770852012;0.568201724;0.079181246;1.021189299;0.662757832;-0.301029996;-3.971283497;-1.927172417;0.886490725;0.203558022;NA;NA;NA;NA;1.336524859;-0.203266131;3.257343345;4.353520357;-0.271670237;1.564131513;-0.003720077;1.545299321;0
Latvia;2016;1.541579244;1.280301619;2.078532139;1.567026366;1.758911892;1.837114749;0.740362689;0.568201724;0.146128036;1.025305865;0.662757832;-0.301029996;-3.950296639;-1.854766941;0.908485019;0.228994925;NA;NA;NA;NA;1.337865663;-0.355620502;3.203180544;4.285425264;-0.475772459;1.604759998;-0.000832935;1.542412179;0
Latvia;2017;1.541579244;1.285716466;2.093760084;1.579783597;NA;NA;0.763427994;0.544068044;0.146128036;1.017033339;0.662757832;-0.301029996;-3.985805101;-1.820960328;0.908485019;0.19892253;NA;NA;NA;NA;1.343845014;-0.292327649;3.251549905;4.369579126;-0.392843053;1.586941368;0.009416691;1.532162553;1
Latvia;2018;1.541579244;1.287305623;2.089174347;1.58546073;NA;NA;0.763427994;0.602059991;0.146128036;1.012837225;0.672097858;-0.301029996;-4.037050409;-1.930756736;0.924279286;0.017797693;NA;NA;NA;NA;1.359007565;-0.200190941;3.253363323;4.421345369;-0.272061003;1.560676543;0.033062335;1.508516909;1
Lithuania;1993;1.474216264;1.273945997;NA;NA;NA;1.799044269;NA;NA;NA;NA;NA;NA;NA;-1.729428669;NA;-0.583359493;-1.776389835;-1.756319667;3.037429584;3.072139507;NA;NA;NA;NA;NA;NA;0.004460868;1.469755396;1
Lithuania;1994;1.484299839;1.291542457;NA;NA;NA;1.796470788;NA;NA;NA;NA;NA;NA;NA;-1.477558235;NA;-0.270025714;-1.661589332;-1.669393467;2.466626066;2.455095001;NA;NA;NA;NA;NA;NA;0.003768979;1.480530861;1
Lithuania;1995;1.489958479;1.303508616;1.92899412;1.539076099;NA;1.796388026;0.719811668;0.612394842;0.204119983;0.913813852;0.442162872;NA;NA;-1.202702116;0.871649209;0.351216345;-1.490187484;-1.515000155;1.822093892;1.79225164;1.083241642;NA;NA;NA;NA;1.06069784;0.001292648;1.488665831;1
Lithuania;1996;1.494154594;1.317475917;1.969296391;1.563481085;NA;1.799305883;0.72538288;0.63044862;0.255272505;0.934498451;0.46286408;NA;NA;-1.208644762;0.83225236;0.435844366;-1.47932653;-1.504745776;1.8187031;1.787980262;1.070541614;-0.3084323;3.320154932;3.554364019;-0.330189612;1.1430148;0.00017913;1.493975464;1
Lithuania;1997;1.496929648;1.318014379;2.000040715;1.701567985;NA;1.799493916;0.710575696;0.659553452;0.079181246;0.982271233;0.483565288;NA;NA;-1.146209929;0.917482201;0.5289167;-1.463142433;-1.489219153;1.706957779;1.677068384;1.161324901;-0.270365519;3.338222493;3.876760906;-0.313982209;1.187520721;-0.000459307;1.497388955;0
Lithuania;1998;1.499687083;1.310925854;1.952559053;1.614897216;1.625312451;1.799675351;0.758900301;0.735171781;0.255272505;1.033423755;0.50249531;NA;NA;-1.117156712;0.904920518;0.622317661;-1.458676663;-1.484929273;1.658898704;1.629570425;1.111711542;-0.264584756;3.375279742;3.752337445;-0.294141927;1.217483944;-0.000302796;1.499989879;0
Lithuania;1999;1.50242712;1.297354081;1.873975151;1.610660163;1.617000341;1.799963995;0.825088489;0.769048714;0.255272505;1.086359831;0.551274067;NA;NA;-1.084506376;0.897527477;0.620448385;-1.482161731;-1.507463111;1.634853356;1.607413848;1.055344444;-0.299296283;3.383733081;3.571003906;-0.315860669;1.356025857;-3.88E-05;1.502465967;0
Lithuania;2000;1.505149978;1.30546541;1.920510963;1.595496222;1.621176282;1.797803662;0.775665207;0.693888638;0.146128036;1.06069784;0.591064607;-0.640241606;NA;-1.11743791;0.876150445;0.757320097;-1.513619128;-1.536871797;1.717358809;1.691375395;1.099536232;-0.232992636;3.346515924;3.679615507;-0.256183845;1.371067862;-9.40E-05;1.505243993;0
Lithuania;2001;1.507855872;1.30482681;1.97104463;1.56937391;1.792391689;1.798064531;0.776091516;0.738177293;0.113943352;1.053078443;0.556302501;-0.264557605;NA;-1.143264689;0.859241366;0.606381365;-1.546114689;-1.567059567;1.791563869;1.76761833;1.132094966;-0.176010922;3.3663596;3.811038755;-0.199261079;1.359835482;-0.00086138;1.508717252;0
Lithuania;2002;1.511883361;1.30025714;2.00156014;1.545307116;1.799340549;1.798314326;0.781629274;0.705080724;0.146128036;1;0.556302501;-0.445472558;NA;-1.167862725;0.864642601;0.606166315;-1.435189596;-1.462345829;1.707819185;1.676104432;1.174852856;-0.182632984;3.263969841;3.834684289;-0.214566882;1.344392274;-0.001314652;1.513198013;0
Lithuania;2003;1.51851394;1.301219266;1.991783875;1.526339277;1.797959644;1.793790385;0.755272946;0.699836753;0.176091259;0.991226076;0.531478917;-0.403675837;NA;-1.188449979;0.823773236;0.514149134;-1.323114439;-1.349847954;1.604226773;1.572455328;1.20451593;-0.178231079;3.286628624;3.958796534;-0.214682174;1.309630167;0.000257756;1.518256184;1
Lithuania;2004;1.525044807;1.289910824;2.007451649;1.531478917;1.78604121;1.795880017;0.761465448;0.615081627;0.176091259;0.986771734;0.62324929;-0.431659151;NA;-1.169908744;0.809222763;0.5289167;-1.316924129;-1.343438047;1.571699917;1.540681053;1.194354481;-0.124556726;3.337579723;3.986253297;-0.148764883;1.271841607;0.002716133;1.522328674;1
Lithuania;2005;1.525044807;1.291768998;2.060384049;1.532754379;1.785329835;1.803457116;0.733224081;0.693970265;0.255272505;0.968482949;0.591064607;-0.37385596;NA;-1.165698957;0.850392375;0.504062883;NA;NA;NA;NA;1.225857542;-0.126441096;3.358621717;4.117191764;-0.154998771;1.245512668;0.000970279;1.524074528;1
Lithuania;2006;1.522444234;1.286894218;2.084591267;1.53529412;1.790285164;1.803457116;0.729687683;0.724718855;0.230448921;0.963787827;0.643452676;-0.398015767;NA;-1.169901047;0.879763573;0.512284063;NA;NA;NA;NA;1.216474353;-0.101719211;3.383050273;4.115393892;-0.123738811;1.235528447;-0.002049399;1.524493632;0
Lithuania;2007;1.523746467;1.289568719;2.05630034;1.547774705;1.779596491;1.807196661;0.725358846;0.719892387;0.204119983;0.986771734;0.653212514;-0.392230618;NA;-1.186570308;0.904423391;0.571825249;NA;NA;NA;NA;1.278399157;-0.096405439;3.414647864;4.365282953;-0.123244632;1.201397124;-0.001675616;1.525422083;0
Lithuania;2008;1.5289167;1.273331664;2.099851208;1.580924976;1.779596491;1.802260476;0.787962198;0.748640162;0.230448921;1.06069784;0.763427994;-0.266770777;NA;-1.188723544;0.899303907;0.523876476;NA;NA;NA;NA;1.212607061;-0.103231351;3.419089622;4.146012219;-0.125179065;1.164352856;0.00198695;1.52692975;1
Lithuania;2009;1.530199698;1.247442534;2.023493548;1.652246341;1.781036939;1.814247596;0.859654037;0.825055249;0.301029996;1.209515015;0.929418926;-0.017013991;NA;-1.390241517;0.862119543;0.285557309;NA;NA;NA;NA;1.029017778;-0.081094613;3.428223289;3.52770271;-0.083447799;1.447158031;0.002557287;1.527642411;1
Lithuania;2010;1.526339277;1.284820942;2.122418334;1.626340367;1.774516966;1.814247596;0.807685045;0.841956901;0.278753601;1.155336037;0.86923172;-0.128273156;NA;-1.446681806;0.890968631;0.386855529;NA;NA;NA;NA;1.206725763;-0.105972085;3.439762504;4.150850033;-0.127879246;1.558708571;-0.001558974;1.527898252;0
Lithuania;2011;1.527629901;1.283002098;2.183387297;1.62838893;1.773786445;1.810400556;0.783574974;0.822339548;0.301029996;1.096910013;0.799340549;-0.28999712;NA;-1.456933178;0.892864176;0.417803723;NA;NA;NA;NA;1.284026044;-0.043879614;3.43473167;4.410284919;-0.056342567;1.57054294;-0.002609494;1.530239395;0
Lithuania;2012;1.53529412;1.276636761;2.210551745;1.557507202;1.773054693;1.818555779;0.764886008;0.769914269;0.255272505;1.079181246;0.755874856;-0.345535898;-4.476410644;-1.458838376;0.878465993;0.32407658;NA;NA;NA;NA;1.308052773;-0.048327417;3.42066949;4.474416213;-0.063214812;1.599883072;-0.00057028;1.5358644;0
Lithuania;2013;1.542825427;1.271710966;2.221861645;1.551449998;1.764922985;1.817730595;0.749069494;0.750570488;0.230448921;1.049218023;0.707570176;-0.339974119;-4.390983182;-1.447223661;0.872746036;0.372912003;NA;NA;NA;NA;1.320818753;-0.021874287;3.453908871;4.561987608;-0.028891969;1.587710965;-0.000897464;1.543722891;0
Lithuania;2014;1.549003262;1.271350415;2.203777509;1.541579244;1.752816431;1.823637222;0.729624257;0.740740182;0.255272505;1.029383778;0.69019608;-0.415686085;-4.320135819;-1.440986445;0.878238475;0.284656283;NA;NA;NA;NA;1.329868701;0.013039567;3.484871338;4.63442132;0.017340912;1.607455023;-0.003269748;1.55227301;0
Lithuania;2015;1.555094449;1.268053049;2.141891499;1.545307116;1.738780558;1.820529849;0.707570176;0.763427994;0.230448921;1.037426498;0.698970004;-0.22184875;-4.575073545;-1.415393016;0.886490725;0.184849508;NA;NA;NA;NA;1.305723352;0.01742987;3.444916365;4.498107744;0.022758588;1.630560859;-0.004104991;1.55919944;0
Lithuania;2016;1.557507202;1.263918657;2.128332671;1.534026106;1.739572344;1.816738299;0.681241237;0.763427994;0.230448921;1.041392685;0.698970004;-0.301029996;-4.57745228;-1.400675301;0.892094603;0.207797231;NA;NA;NA;NA;1.30003592;-0.07402305;3.469863122;4.510946697;-0.096232623;1.601153186;-0.001861706;1.559368908;0
Lithuania;2017;1.558708571;1.26873212;2.16085233;1.521138084;NA;NA;0.653212514;0.748188027;0.204119983;1.037426498;0.698970004;-0.301029996;-4.494543888;-1.414951476;0.892094603;0.174721944;NA;NA;NA;NA;1.33332933;-0.046684975;3.487415657;4.649873582;-0.062246447;1.594876953;0.014598224;1.544110347;1
Lithuania;2018;1.556302501;1.267425382;2.174059263;1.531478917;NA;NA;0.662757832;0.770852012;0.230448921;1.071882007;0.748188027;-0.22184875;-4.421872303;-1.391268094;0.892094603;0.185039862;NA;NA;NA;NA;1.337298277;-0.024586575;3.50388631;4.685741124;-0.032879584;1.532471441;0.053154279;1.503148222;1
Luxembourg;1993;1.390935107;1.328323509;2.292998715;NA;1.393542891;1.799044269;NA;NA;NA;NA;NA;NA;-1.708329626;-1.121473529;NA;0.755646219;-1.110130427;-1.112146479;1.247242837;1.244981887;1.614330632;NA;NA;NA;NA;NA;0.005637465;1.385297642;1
Luxembourg;1994;1.392696953;1.32743181;2.303375317;NA;1.489141496;1.796470788;NA;NA;NA;NA;NA;NA;-1.691855622;-1.101979929;NA;0.762828553;-1.138976034;-1.144465686;1.261178215;1.255128729;1.622161737;NA;NA;NA;NA;NA;0.001369567;1.391327386;1
Luxembourg;1995;1.401400541;1.312095433;2.312074833;1.610660163;1.532440378;1.796388026;0.649529362;0.606032636;0.568201724;1.167317335;0.812913357;0.188667483;-1.726193093;-1.094220934;0.697539145;0.798926739;-1.081638824;-1.080983135;1.182834376;1.183551845;1.615767634;NA;NA;NA;NA;0.934498451;0.002328982;1.399071559;1
Luxembourg;1996;1.40654018;1.328458417;2.311896472;1.614897216;1.552571712;1.799305883;0.652402841;0.622423516;0.602059991;1.155336037;0.826074803;0.235395853;-1.673768106;-1.088318281;0.690937504;0.807737922;-1.053063125;-1.051594367;1.144469375;1.14606785;1.624907885;NA;NA;NA;NA;0.913813852;0.000806077;1.405734103;1
Luxembourg;1997;1.411619706;1.324367377;2.342871576;1.615950052;1.521201076;1.799493916;0.660866654;0.611744453;0.602059991;1.161368002;0.832508913;0.24023738;-1.640399732;-1.090779799;0.706466211;0.846275242;-1.099721909;-1.100589359;1.20050064;1.199554443;1.625756224;NA;NA;NA;NA;0.903089987;0.001093566;1.41052614;1
Luxembourg;1998;1.413299764;1.320146737;2.376789333;1.621176282;1.586051509;1.799675351;0.683735191;0.601253591;0.579783597;1.161368002;0.832508913;0.230880887;-1.60906083;-1.1236486;0.729328258;0.864154956;-1.170598429;-1.196095834;1.343991408;1.315341286;1.631514916;NA;NA;NA;NA;0.886490725;-5.37E-05;1.413353491;0
Luxembourg;1999;1.414973348;1.332130218;2.383335379;1.595496222;1.64246452;1.799963995;0.658782562;0.604071708;0.62324929;1.130333768;0.812913357;0.138346962;-1.555142432;-1.142889714;0.713969238;0.804480189;-1.170996783;-1.196456835;1.36741821;1.338320178;1.659195768;NA;NA;NA;NA;0.832508913;-9.11E-05;1.415064441;0
Luxembourg;2000;1.416640507;1.319135149;2.430051929;1.575187845;1.629409599;1.797803662;0.634598567;0.565222549;0.579783597;1.113943352;0.806179974;0.167359345;-1.546204588;-1.166365973;0.726504019;0.826074803;-1.255459037;-1.271302152;1.482803571;1.464324701;1.674715503;0.197757331;3.576735205;5.990013897;0.331187268;0.812913357;0.000179534;1.416460973;1
Luxembourg;2001;1.416640507;1.302327529;2.438600038;1.586587305;1.612783857;1.798064531;0.652466692;0.641511974;0.643452676;1.146128036;0.812913357;0.120312159;-1.570367131;-1.175073581;0.742564521;0.84608958;-1.328582747;-1.346234832;1.581924985;1.561182487;1.656084716;0.203544161;3.593192551;5.950631266;0.337086374;0.84509804;-0.001626056;1.418266563;0
Luxembourg;2002;1.421603927;1.306711409;2.414889594;1.622214023;1.633468456;1.798314326;0.67071451;0.628338128;0.653212514;1.167317335;0.838849091;0.15539145;-1.640551241;-1.215341078;0.739225757;0.890756252;-1.362420208;-1.381910052;1.679492053;1.655805245;1.65108341;0.205420916;3.609146012;5.959001102;0.339167066;0.838849091;0.000244512;1.421359415;1
Luxembourg;2003;1.424881637;1.301023108;2.408957541;1.643452676;1.651278014;1.793790385;0.697378359;0.655729269;0.662757832;1.195899652;0.875061263;0.214661873;-1.666161511;-1.190180937;0.750516307;0.864095573;-1.291625004;-1.309447782;1.558479788;1.537267458;1.644993122;0.211107186;3.639191581;5.986445119;0.347269869;0.838849091;-0.000334716;1.425216353;0
Luxembourg;2004;1.42975228;1.307308838;2.449670619;1.646403726;1.597695186;1.795880017;0.702908631;0.687669765;0.69019608;1.187520721;0.875061263;0.237790682;-1.670021153;-1.18480689;0.77087981;0.754348336;-1.228013694;-1.241151676;1.470525057;1.454959085;1.654937877;0.204830558;3.652702665;6.044995993;0.338981849;0.86332286;0.000227352;1.429524928;1
Luxembourg;2005;1.434568904;1.305113256;2.473576819;1.643452676;1.59439255;1.803457116;0.700370513;0.705130109;0.698970004;1.184691431;0.886490725;0.254099538;-1.607423498;-1.142810335;0.793039177;0.770483809;-1.208904025;-1.219986004;1.394212614;1.381548014;1.667934966;0.196372416;3.687004587;6.149683871;0.32753642;0.875061263;0.000884679;1.433684225;1
Luxembourg;2006;1.436162647;1.307031649;2.506400111;1.603144373;1.618048097;1.803457116;0.665461973;0.657705758;0.672097858;1.158362492;0.857332496;0.215424839;-1.600553982;-1.123179674;0.752962694;0.701481636;-1.201343135;-1.21242514;1.361771274;1.34932419;1.700529129;0.221867858;3.644620425;6.197783196;0.377292756;0.897627091;-0.001126617;1.437289264;0
Luxembourg;2007;1.440909082;1.297669522;2.526664098;1.582063363;1.593286067;1.807196661;0.651222024;0.632709138;0.653212514;1.133538908;0.826074803;0.190879277;-1.604599413;-1.142473834;0.781113216;0.730540036;-1.189674689;-1.200756681;1.371833089;1.359172203;1.719992791;0.201732958;3.665925222;6.305364955;0.346979234;0.892094603;0.000211573;1.44069751;1
Luxembourg;2008;1.445604203;1.284862099;2.542068833;1.604226053;1.605305046;1.802260476;0.685357094;0.64369636;0.662757832;1.167317335;0.851258349;0.211700849;-1.690019671;-1.098902726;0.790371068;0.725993259;-1.192131754;-1.203213729;1.322214847;1.310036834;1.710581119;0.210299788;3.673275842;6.283436303;0.359734847;1.178976947;0.002308729;1.443295474;1
Luxembourg;2009;1.444044796;1.274815172;2.481479175;1.662757832;1.62838893;1.814247596;0.740766641;0.705214423;0.707570176;1.230448921;0.924279286;0.321879951;-1.682536525;-1.103059567;0.820459625;0.757547853;-1.198412213;-1.209494201;1.33414415;1.321920056;1.684649916;0.224662529;3.683616441;6.205604127;0.37847771;1.204119983;-0.000607214;1.44465201;0
Luxembourg;2010;1.444044796;1.294248674;2.503494708;1.64738297;1.625312451;1.814247596;0.758760136;0.686938407;0.69019608;1.204119983;0.908485019;0.303478954;-1.659138621;-1.104745099;0.811003899;0.766858811;-1.19199036;-1.203072348;1.32908828;1.316845508;1.705609672;0.176834714;3.711383899;6.330172277;0.301610998;1.298853076;-0.0022809;1.446325696;0
Luxembourg;2011;1.44870632;1.293843937;2.511984237;1.630427875;1.604226053;1.810400556;0.745878999;0.668046729;0.672097858;1.187520721;0.897627091;0.282587796;-1.680383818;-1.085373786;0.824144113;0.706547103;-1.229841977;-1.24092396;1.346866337;1.334838242;1.715800097;0.165176045;3.736504954;6.411095563;0.283409074;1.274157849;-0.000645474;1.449351794;0
Luxembourg;2012;1.456366033;1.283854071;2.535305961;1.646403726;1.593286067;1.818555779;0.762493082;0.686261733;0.69019608;1.206825876;0.919078092;0.322756185;-1.658247314;-1.076510107;0.855665015;0.714413592;-1.23421688;-1.245298864;1.340576813;1.328646945;1.702428546;0.104715807;3.638705868;6.194636741;0.178271179;1.338456494;0.003566205;1.452799829;1
Luxembourg;2013;1.45484486;1.284982792;2.547658567;1.636487896;1.599883072;1.817730595;0.728493281;0.7016356;0.698970004;1.201397124;0.886490725;0.335613946;-1.645716374;-1.058706726;0.867209407;0.677059177;-1.221524039;-1.232606031;1.304968295;1.293235716;1.707847888;0.114831078;3.664098088;6.257722182;0.196114014;1.369215857;-0.000338174;1.455183034;0
Luxembourg;2014;1.45484486;1.289512518;2.585940183;1.621176282;1.556302501;1.823637222;0.717190574;0.675976197;0.681241237;1.187520721;0.934498451;0.315509258;-1.636447418;-1.061099062;0.873247737;0.641077313;-1.205653843;-1.216735837;1.291077256;1.279318162;1.71891459;0.101760817;3.675876504;6.318517753;0.174918153;1.350248018;-0.003243236;1.458088096;0
Luxembourg;2015;1.460897843;1.284361443;2.611045335;1.62324929;1.542825427;1.820529849;0.672097858;0.681241237;0.662757832;1.181843588;0.924279286;0.041392685;-1.570568295;-1.040527111;0.819543936;0.648327023;-1.211522156;-1.222604127;1.27215274;1.260621649;1.727175924;0.108581935;3.651278068;6.306399571;0.187540104;1.342135276;-0.001912414;1.462810256;0
Luxembourg;2016;1.46686762;1.277826973;2.591801727;1.622214023;1.553883027;1.816738299;0.662757832;0.672097858;0.633468456;1.170261715;0.913813852;0;-1.559882559;-1.039851789;0.792391689;0.663991928;NA;NA;NA;NA;1.735688524;0.112350248;3.669130149;6.368467092;0.195005036;1.303041907;-0.000982024;1.467849645;0
Luxembourg;2017;1.474216264;1.275099789;2.602146268;1.63447727;NA;NA;0.672097858;0.69019608;0.653212514;1.181843588;0.929418926;0;-1.544010824;-1.050677077;0.77815125;0.719904608;NA;NA;NA;NA;1.730457897;0.115034398;3.695500374;6.394907808;0.199062183;1.349230462;0.004158042;1.470058222;1
Luxembourg;2018;1.478566496;1.278115615;2.587826918;NA;NA;NA;0.662757832;0.672097858;0.662757832;1.176091259;0.929418926;0;-1.533206172;-1.035725049;0.792391689;0.773437187;NA;NA;NA;NA;1.728977829;0.091884929;3.693876738;6.386630981;0.158867005;1.322169451;0.013124881;1.465441614;1
Malta;1993;NA;1.394658424;2.252623534;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.809205089;-1.392503709;NA;NA;-1.097439633;-1.108467569;1.543545201;1.528188759;1.313874736;NA;NA;NA;NA;NA;0.001067462;1.440991237;1
Malta;1994;NA;1.39545266;2.259359587;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.858554604;-1.37568102;NA;NA;-1.118575381;-1.125813986;1.548760932;1.538802921;1.319629778;NA;NA;NA;NA;NA;0.00093451;1.441124189;1
Malta;1995;NA;1.379990699;2.404793825;1.592176757;NA;1.947135305;0.701266649;0.582192746;-0.522878745;1.041392685;0.598996458;NA;-2.853047399;-1.306749108;0.785156152;NA;-1.088253957;-1.092760128;1.427963323;1.422074888;1.335402235;NA;NA;NA;NA;1.536558443;0.000628196;1.441430503;1
Malta;1996;NA;1.389277295;2.3757917;1.619093331;NA;1.950688452;0.73327717;0.613484373;-0.522878745;1.075546961;0.64085595;NA;-2.887516112;-1.376628318;0.765767748;NA;-1.073887615;-1.076865331;1.482443309;1.4783441;1.260418963;NA;NA;NA;NA;1.587710965;0.000151985;1.441906714;1
Malta;1997;NA;1.386326062;2.354316619;1.620136055;NA;1.954212764;0.750824455;0.642010398;-0.522878745;1.079181246;0.636732093;NA;-2.834464506;-1.307578857;0.764041152;NA;-0.959829411;-1.070924575;1.400318332;1.255052644;1.290139889;NA;NA;NA;NA;1.668385917;-0.001032059;1.443090758;0
Malta;1998;NA;1.377402833;2.348901514;1.618048097;NA;1.957708707;0.726631615;0.647817482;-0.522878745;1.08278537;0.634256369;NA;-2.95782697;-1.342532811;0.633265017;NA;-0.982012254;-1.058300773;1.420803512;1.318383672;1.291945169;NA;NA;NA;NA;1.709269961;-0.003592853;1.445651552;0
Malta;1999;1.45331834;1.376063023;2.356056935;1.621176282;NA;1.961176733;0.731983798;0.643080878;-0.522878745;1.08278537;0.632469414;NA;-2.951163652;-1.285182239;0.713983818;NA;-0.982982115;-1.058073836;1.359817701;1.263311155;1.284750194;NA;NA;NA;NA;1.7930916;0.003949782;1.449368559;1
Malta;2000;1.451786436;1.377815283;2.390691851;1.604226053;1.10720997;1.964617285;0.710967233;0.675948717;-0.522878745;1.056904851;0.60180457;NA;-2.970379841;-1.322380256;0.755858732;NA;-1.012996842;-1.058328084;1.399512163;1.339567023;1.157693219;NA;NA;NA;NA;1.784617293;0.000861613;1.450924822;1
Malta;2001;1.450249108;1.358522787;2.339770688;1.620136055;0.991226076;1.968030794;0.754121847;0.684273459;-0.397940009;1.071882007;0.62324929;-0.406741063;-2.965261404;-1.250045487;0.78280287;NA;-1.051071852;-1.054025019;1.317579218;1.313887625;1.058711848;NA;NA;NA;NA;1.8162413;-0.000158307;1.450407416;0
Malta;2002;1.44870632;1.366351652;2.340152323;1.617000341;0.977723605;1.971417682;0.766801235;0.734749244;-0.397940009;1.075546961;0.662757832;-0.098029921;-2.92747895;-1.216100537;0.782057426;NA;-1.062838307;-1.063227988;1.292992127;1.292518236;1.207214608;-0.622511617;2.833903063;3.421129177;-0.751505117;1.800717078;6.03E-05;1.448645974;1
