"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mu6","mdiff1","iptw","dr1"
"Malta",2016,1.439332694,1.331149838,2.462448199,1.561101384,1.399673721,1.977492659,0.716003344,0.73239376,-0.22184875,0.995635195,0.491361694,-0.522878745,-2.814570108,-1.185676082,0.838849091,NA,NA,NA,NA,NA,1.575902383,-0.246041787,3.31272491,5.220531079,-0.387737838,1.744108933,-0.000345079,1.439677772,0,0.506777348295078,2.02748190202397,-0.00656993816859108,-0.00656993816859108,0,0,-0.00675049256564383,-2.9182209880764,-2.92497148064204
"Malta",2017,1.439332694,1.332875428,2.444539596,1.553883027,NA,NA,0.69019608,0.73239376,-0.22184875,0.973127854,0.477121255,-0.522878745,-2.768623999,-1.162638879,0.857332496,NA,NA,NA,NA,NA,1.607379056,-0.234517718,3.328473972,5.350119351,-0.376958868,1.701321754,0.002539265,1.436793429,1,0.508577298091095,1.96626944174154,-0.00249591486055434,0,1,-0.00249591486055434,-0.966269441741543,2.83011589271173,1.86384645097019
"Malta",2018,1.440909082,1.327197554,2.42950759,1.563481085,NA,NA,0.716003344,0.72427587,-0.15490196,0.944482672,0.462397998,-0.698970004,-2.778305531,-1.137816556,0.875061263,NA,NA,NA,NA,NA,1.603801338,-0.240619262,3.289256322,5.275313692,-0.385905495,1.660617783,0.011683541,1.429225541,1,0.505932423159473,1.9765485551512,0.000433324870010576,0,1,0.000433324870010576,-0.976548555151198,2.84802676413134,1.87147820898014
"Netherlands",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1997,1.403120521,1.22923458,2.060254581,1.656098202,1.618048097,1.851601787,0.697944868,0.67011426,0.819543936,1.103803721,1.025305865,0.368394774,-2.334069662,-1.232104304,0.797398627,0.627160952,-1.020709349,-1.18607356,1.461366338,1.257620382,1.465711458,0.265942227,3.385722652,4.962492486,0.38979457,1.818885415,0.000890478,1.402230044,1,0.528650612398074,1.89160851524182,0.00288235091859601,0,1,0.00288235091859601,-0.891608515241821,2.65415472543414,1.76254621019232
"Netherlands",1998,1.396199347,1.22679832,2.054402281,1.644438589,1.62838893,1.856345503,0.689729914,0.663302973,0.812913357,1.075546961,1,0.245008415,-2.328884359,-1.250271112,0.798616696,0.620552445,-1.015488438,-1.13928535,1.424415562,1.269635859,1.463480811,0.241063109,3.394805158,4.968232206,0.352791234,1.797959644,-0.000631454,1.396830801,0,0.537725025130753,2.16321465440098,0.00289754380662011,0.00289754380662011,0,0,0.00337046541762931,-3.02027888789548,-3.01690842247785
"Netherlands",1999,1.389166084,1.225253281,2.061212156,1.638489257,1.624282096,1.860059358,0.691368265,0.661240637,0.812913357,1.049218023,0.986771734,0.165095463,-2.306509418,-1.254309646,0.812422324,0.618048097,-1.007423068,-1.147749397,1.43963314,1.263620471,1.456744993,0.260743785,3.421575039,4.984362308,0.379837203,1.767155866,-0.005411107,1.394577191,0,0.544874849021671,2.19719784294587,0.00258032363042404,0.00258032363042404,0,0,0.00308915788444593,-3.05227272325837,-3.04918356537392
"Netherlands",2000,1.397940009,1.226236667,2.101925629,1.621176282,1.624282096,1.863025296,0.678914246,0.670778735,0.819543936,1.021189299,0.963787827,0.066166931,-2.292097566,-1.255194686,0.80879362,0.607347777,-1.036395839,-1.135322818,1.425051168,1.30087855,1.464114029,0.252804504,3.42313886,5.011865628,0.37013462,1.71432976,0.000371387,1.397568621,1,0.543822378259768,1.83883569337474,0.00563192395712075,0,1,0.00563192395712075,-0.83883569337474,2.5705819857458,1.73174629237107
"Netherlands",2001,1.404833717,1.2187649,2.082737059,1.63447727,1.632457292,1.869964706,0.681992053,0.685408072,0.826074803,1.017033339,0.968482949,0.058473626,-2.537432632,-1.239426484,0.833762103,0.595936906,-1.229286404,-1.270959208,1.575260502,1.523610126,1.466516413,0.254328095,3.454343938,5.065852081,0.372976325,1.691965103,0.001592658,1.403241059,1,0.536776564057924,1.86297254194594,-0.00650081810288605,0,1,-0.00650081810288605,-0.862972541945942,2.61716664077086,1.75419409882491
"Netherlands",2002,1.409933123,1.217396698,2.059602737,1.64246452,1.631443769,1.871572936,0.705714129,0.719635343,0.86332286,1.021189299,0.973127854,0.123530381,-2.458409988,-1.195730348,0.830786875,0.524136377,-1.14050264,-1.187579369,1.420024693,1.363733619,1.444795156,0.241902436,3.435112018,4.963033205,0.349499468,1.685741739,0.000582579,1.409350544,1,0.5310776236699,1.88296391229913,-0.00908637720361694,0,1,-0.00908637720361694,-0.882963912299129,2.65485318936421,1.77188927706508
"Netherlands",2003,1.414973348,1.212102025,2.051749547,1.650307523,1.620136055,1.867172751,0.724153538,0.739428089,0.886490725,1.033423755,0.986771734,0.209987239,-2.534444672,-1.214967512,0.836278749,0.456669629,-1.089473794,-1.212587707,1.473254669,1.323675265,1.433551693,0.251370505,3.431983176,4.919925292,0.360352614,1.696356389,-5.24e-05,1.415025711,0,0.526452550577078,2.11172080267485,-0.00804266909899165,-0.00804266909899165,0,0,-0.0089412025463792,-2.98802865420208,-2.99696985674846
"Netherlands",2004,1.419955748,1.218565009,2.076087564,1.639486489,1.617000341,1.864065879,0.724373341,0.7373282,0.880813592,1.029383778,0.986771734,0.241237616,-2.531680814,-1.253397547,0.834735722,0.492061605,-1.070564206,-1.271046746,1.593126873,1.34184255,1.44810623,0.252612768,3.473017359,5.029298075,0.365810123,1.698100546,5.85e-05,1.419897277,1,0.52466371199586,1.9059827793234,-0.00220204902496235,0,1,-0.00220204902496235,-0.905982779323398,2.70641120308927,1.80042842376588
"Netherlands",2005,1.423245874,1.218362803,2.095357146,1.626340367,1.620136055,1.86465938,0.71933263,0.737014,0.880813592,1.012837225,0.973127854,0.236015259,-2.493331538,-1.210795622,0.830732917,0.535800291,-1.079915838,-1.296211836,1.569447615,1.307557368,1.461071883,0.248924237,3.46594497,5.063994743,0.363696204,1.692846919,-0.000304959,1.423550833,0,0.526470787025369,2.11180212878139,-0.00447966784461906,-0.00447966784461906,0,0,-0.004980504245881,-3.00561366649253,-3.01059417073841
"Netherlands",2006,1.426511261,1.21753781,2.113361231,1.633468456,1.625312451,1.871280973,0.715570203,0.834517524,0.949390007,1,0.959041392,0.185086069,-2.51058216,-1.193819376,0.83800471,0.537693194,-1.077401935,-1.293697969,1.544441702,1.286223306,1.471493428,0.240716444,3.509598893,5.164351706,0.354212666,1.651278014,0.0008889,1.425622361,1,0.522178968041731,1.91505223534795,-0.0079199761019364,0,1,-0.0079199761019364,-0.915052235347945,2.73184357912707,1.81679134377912
"Netherlands",2007,1.426511261,1.216914696,2.11965795,1.62838893,1.627365857,1.880670709,0.709395308,0.826594929,0.949390007,0.982271233,0.939519253,0.097362993,-2.511459213,-1.174662727,0.844525072,0.535547279,-1.075067706,-1.291363726,1.516916836,1.262841963,1.483480713,0.222794481,3.490396219,5.17793547,0.330511316,1.630427875,0.001026242,1.425485019,1,0.523909071695759,1.90872816300595,-0.00493239756517294,0,1,-0.00493239756517294,-0.908728163005952,2.72282221871583,1.81409405570988
"Netherlands",2008,1.424881637,1.21109924,2.129234121,1.639486489,1.613841822,1.887476638,0.720882728,0.833595868,0.959041392,0.982271233,0.959041392,0.042454269,-2.534116034,-1.185323539,0.830083184,0.520352504,-1.071645067,-1.287941052,1.526626846,1.270246123,1.489371344,0.21023556,3.485966366,5.19189841,0.313118818,1.738780558,0.00160359,1.423278047,1,0.52309241125432,1.91170810068169,-0.00466637309392159,0,1,-0.00466637309392159,-0.911708100681686,2.72395776796548,1.8122496672838
"Netherlands",2009,1.418301291,1.202456454,2.075475683,1.683047038,1.608526034,1.886349698,0.752334514,0.889824526,1.008600172,1.029383778,1.008600172,0.220397601,-2.514509527,-1.112759218,0.812327629,0.33304403,-1.067604736,-1.283900737,1.42867238,1.187987012,1.45187414,0.221596786,3.450912072,5.010289997,0.321730643,1.755112266,-0.001723833,1.420025124,0,0.51642034239298,2.06791163414208,-0.000327318964362222,-0.000327318964362222,0,0,-0.000349547730117753,-2.93292174037763,-2.93327128810775
"Netherlands",2010,1.416640507,1.212613842,2.132083532,1.683047038,1.606381365,1.873175231,0.751385456,0.89460946,1.012837225,1.041392685,1.017033339,0.242587466,-2.545556546,-1.115502765,0.829578157,0.36361198,-1.06994668,-1.28624267,1.434807255,1.193528479,1.451892251,0.231479785,3.507726558,5.092841008,0.336083706,1.773054693,-0.001491443,1.41813195,0,0.515013840569663,2.0619145114875,0.00260613675714194,0.00260613675714194,0,0,0.00276749444132999,-2.9209916189443,-2.91822412450297
"Netherlands",2011,1.418301291,1.212404751,2.164867804,1.672097858,1.605305046,1.870257555,0.742444415,0.898699792,1.012837225,1.045322979,1.008600172,0.211659209,-2.594880301,-1.132971802,0.8110347,0.339451441,-1.085994164,-1.302290165,1.475458035,1.230400765,1.45597202,0.274460364,3.563998835,5.189082585,0.399606611,1.789580712,-0.000217286,1.418518577,0,0.51729051771434,2.07163943675798,0.00402383310372456,0.00402383310372456,0,0,0.00431209824088349,-2.93820888764035,-2.93389678939947
"Netherlands",2012,1.419955748,1.211516862,2.188283878,1.673020907,1.606381365,1.871280973,0.742693856,0.919818643,1.025305865,1.056904851,1.004321374,0.206527228,-2.665979575,-1.160021249,0.810455514,0.326949994,-1.084527554,-1.300823565,1.508982976,1.258075007,1.454281344,0.282456701,3.639621015,5.293032943,0.41077151,1.822168079,-0.000863944,1.420819693,0,0.516065799270393,2.06639662683965,0.00691695746851617,0.00691695746851617,0,0,0.00737622011241894,-2.93419176792877,-2.92681554781635
"Netherlands",2013,1.424881637,1.210722421,2.185611294,1.665580991,1.622214023,1.866730271,0.732635282,0.914103127,1.021189299,1.071882007,1.012837225,0.260363247,-2.460582328,-1.168279754,0.812866064,0.339252634,-1.092752316,-1.309048316,1.529334645,1.276640407,1.45820968,0.285528055,3.658195643,5.334416299,0.416359774,1.830588669,0.000398916,1.42448272,1,0.515106668746445,1.94134547400363,-0.00247162297753523,0,1,-0.00247162297753523,-0.941345474003634,2.76618751698084,1.8248420429772
"Netherlands",2014,1.431363764,1.209662268,2.188333515,1.664641976,1.618048097,1.864065879,0.731477781,0.911228717,1.017033339,1.068185862,1,0.269127189,-2.321392313,-1.158876013,0.808990465,0.411282913,-1.089509977,-1.305806003,1.513267254,1.262606978,1.462617819,0.295716603,3.654426706,5.345029617,0.432520373,1.831869774,0.00315325,1.428210514,1,0.511105079644512,1.95654482772022,0.00094885101780462,0,1,0.00094885101780462,-0.95654482772022,2.80052736904035,1.84398254132013
"Netherlands",2015,1.434568904,1.212997564,2.198152617,1.649334859,1.613841822,1.870111155,0.716003344,0.903089987,1.012837225,1.053078443,0.986771734,0.255272505,-2.367709161,-1.119481401,0.82175547,0.427000908,-1.088626219,-1.304922217,1.460836151,1.218696805,1.476776204,0.297732068,3.669603431,5.419183023,0.439683633,1.810448598,0.003519181,1.431049723,1,0.512747541590843,1.95027751258917,0.00816124930066864,0,1,0.00816124930066864,-0.950277512589167,2.79780747373089,1.84752996114172
"Netherlands",2016,1.436162647,1.20744879,2.172774119,1.639486489,1.613841822,1.874046726,0.716003344,0.875061263,1.012837225,1.049218023,0.982271233,0.255272505,-2.329232675,-1.148741021,0.842873689,0.524526715,NA,NA,NA,NA,1.487127473,0.300345443,3.679141074,5.471351768,0.446651959,1.791602879,0.001398091,1.434764556,1,0.516084456707975,1.93766734688901,0.00858923853643589,0,1,0.00858923853643589,-0.937667346889013,2.78280546591359,1.84513811902458
"Netherlands",2017,1.437750563,1.211402814,2.19320313,1.627365857,NA,NA,0.707570176,0.880813592,1.008600172,1.037426498,0.968482949,0.230448921,-2.329191709,-1.078766063,0.832508913,0.515493537,NA,NA,NA,NA,1.496209823,0.297340235,3.689061537,5.51961011,0.44488338,1.755164922,-0.006401581,1.444152143,0,0.51771987761887,2.07348375683154,0.00686954124123473,0.00686954124123473,0,0,0.00737434093934986,-2.9811524387559,-2.97377809781655
"Netherlands",2018,1.436162647,1.211265776,2.197703056,1.624282096,NA,NA,0.707570176,0.880813592,1.004321374,1.021189299,0.954242509,0.146128036,-2.329095565,-1.098442487,0.832508913,0.542745654,NA,NA,NA,NA,1.500358923,0.335205074,3.748540035,5.62415549,0.502927923,1.7192323,-0.029051884,1.465214531,0,0.51982643375978,2.08258027993928,0.00907081251281827,0.00907081251281827,0,0,0.00981988274940354,-2.9909240074276,-2.9811041246782
"Portugal",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal",1997,1.522444234,1.251402442,1.794399608,1.627365857,1.041392685,1.816206263,0.808374414,0.755685346,0.230448921,1.025305865,0.672097858,-0.190503209,-3.165797287,-1.28244197,0.845392381,0.4827307,-1.035919611,-1.156464488,1.483098596,1.328506787,1.267821091,-0.249029016,3.127372147,3.964948369,-0.315724238,1.741939078,0.000171037,1.522273196,1,0.448094995205603,2.23166964750669,0.000383589212553659,0,1,0.000383589212553659,-1.23166964750669,3.39759258703937,2.16592293953268
"Portugal",1998,1.522444234,1.248102608,1.804893395,1.630427875,0.982271233,1.824776462,0.814900621,0.777842692,0.230448921,1.033423755,0.716003344,-0.230893582,-3.128228281,-1.297461521,0.857876877,0.48029446,-1.073139692,-1.147031703,1.488229498,1.392357457,1.282148769,-0.204342398,3.158027824,4.049061486,-0.261997354,1.71432976,0.000225686,1.522218547,1,0.44798372434134,2.23222395293551,0.00430593242895627,0,1,0.00430593242895627,-1.23222395293551,3.39843648614336,2.16621253320785
"Portugal",1999,1.522444234,1.247828616,1.801356936,1.629409599,1.012837225,1.828981954,0.839726525,0.777409364,0.255272505,1.033423755,0.72427587,-0.218374942,-3.111215515,-1.29973525,0.866826265,0.539327064,-1.051227725,-1.159293079,1.50677408,1.36631773,1.271317359,-0.166852888,3.186407852,4.050935615,-0.212122973,1.707570176,-0.000218203,1.522662436,0,0.448365698246691,1.81279517394333,0.00507391079139219,0.00507391079139219,0,0,0.00412405020426258,-2.75987955999306,-2.75575550978879
"Portugal",2000,1.523746467,1.245928761,1.828810586,1.629409599,1.021189299,1.834897339,0.834908055,0.790746769,0.255272505,1.045322979,0.716003344,-0.207657965,-3.100949928,-1.279634927,0.879479817,0.567379308,-1.055288388,-1.154941066,1.477902927,1.35038388,1.248779324,-0.141902131,3.210996119,4.009825563,-0.177204447,1.701567985,-2.04e-05,1.52376684,0,0.447934502055005,1.81137927242763,-0.000905375878205161,-0.000905375878205161,0,0,-0.000734603221331626,-2.76008276675862,-2.76081736997996
"Portugal",2001,1.525044807,1.239615743,1.813341212,1.644438589,1.041392685,1.838849091,0.84190607,0.805682094,0.278753601,1.056904851,0.72427587,-0.196323194,-3.180104841,-1.277143442,0.86794069,0.508395033,-1.056808324,-1.150179044,1.468943623,1.349695821,1.25382701,-0.116611149,3.234007458,4.054885901,-0.146210208,1.727541257,-0.000460876,1.525505683,0,0.443998723247226,1.79855702102038,-0.000693497477912253,-0.000693497477912253,0,0,-0.000553797280046759,-2.74288004500053,-2.74343384228057
"Portugal",2002,1.527629901,1.239256325,1.793518368,1.640481437,1.049218023,1.837430599,0.848058937,0.810784183,0.278753601,1.075546961,0.73239376,-0.176857416,-3.1373764,-1.294832701,0.873871933,0.512417549,-1.057113313,-1.14945299,1.488349319,1.368784886,1.249022024,-0.141799782,3.26192984,4.074222209,-0.177111051,1.749736316,-0.00020543,1.527835331,0,0.443501739862119,1.79695081122488,0.00467208712053679,0.00467208712053679,0,0,0.00372342362082511,-2.74507578985333,-2.74135236623251
"Portugal",2003,1.530199698,1.236180962,1.781312004,1.656098202,1.071882007,1.832508913,0.837027006,0.842621292,0.322219295,1.117271296,0.73239376,0.004292297,-3.152726761,-1.294433034,0.879555543,0.436003536,-1.046544292,-1.15124084,1.490204173,1.354681503,1.222980132,-0.156399754,3.287985268,4.021140656,-0.191273791,1.768638101,-0.000115254,1.530314953,0,0.437695892034638,1.7783971090277,0.00213997359794815,0.00213997359794815,0,0,0.00166574926203845,-2.72130271915826,-2.71963696989622
"Portugal",2004,1.532754379,1.237380875,1.79770356,1.663700925,1.096910013,1.830267801,0.845890821,0.859702983,0.342422681,1.130333768,0.73239376,0.022976702,-3.790137886,-1.311529249,0.880380531,0.448397103,-1.014854303,-1.170313554,1.534900456,1.331011102,1.202865049,-0.137445271,3.295652271,3.964224931,-0.165328112,1.792391689,0.000427705,1.532326674,1,0.433294025539401,2.30790165812952,0.00304327351675071,0,1,0.00304327351675071,-1.30790165812952,3.53744637279939,2.22954471466986
"Portugal",2005,1.534026106,1.240105538,1.796378688,1.669316881,1.130333768,1.828015064,0.848421702,0.863879739,0.342422681,1.146128036,0.73239376,0.058429436,-3.807758926,-1.310457438,0.913529565,0.41564098,-0.996559723,-1.173640727,1.538006221,1.305949102,1.163830331,-0.120863963,3.303281914,3.844459683,-0.140665146,1.828659897,0.000872816,1.53315329,1,0.430015131775357,2.32549956061176,0.00546910373008602,0,1,0.00546910373008602,-1.32549956061176,3.56737703546996,2.24187747485821
"Portugal",2006,1.532754379,1.237920226,1.832975122,1.655138435,1.146128036,1.830107278,0.833716903,0.844716885,0.322219295,1.149219113,0.681241237,0.043445454,-3.877556482,-1.304802487,0.917973785,0.451786436,-0.987064488,-1.164145517,1.518979965,1.287924199,1.178787919,-0.020201318,3.368878571,3.97119336,-0.02381307,1.840106094,0.000308173,1.532446206,1,0.435778024873615,2.2947462765935,0.0054184919552025,0,1,0.0054184919552025,-1.2947462765935,3.51728240414264,2.22253612754913
"Portugal",2007,1.530199698,1.234785705,1.842940324,1.648360011,1.136720567,1.829946696,0.804726039,0.84571499,0.301029996,1.149219113,0.653212514,-0.015283777,-4.3051653,-1.301514892,0.912152037,0.539201599,-0.993006402,-1.170087406,1.522886183,1.29241262,1.191510755,0.050870622,3.425673521,4.081726844,0.060612893,1.835056102,-0.000409341,1.53060904,0,0.440416908976814,1.78704470532074,0.00924120098341041,0.00924120098341041,0,0,0.00727323830479801,-2.7345352683943,-2.7272620300895
"Portugal",2008,1.5289167,1.229492687,1.85711124,1.656098202,1.1430148,1.83266855,0.82630434,0.855168013,0.322219295,1.164352856,0.643452676,-0.052404966,-4.358565275,-1.30009497,0.906541894,0.545801757,-0.998983703,-1.176064736,1.528995848,1.298773687,1.146930998,0.159927953,3.581353019,4.107564793,0.183426327,1.855519156,0.000605697,1.528311003,1,0.440265530700893,2.2713565570487,-0.00706260277588799,0,1,-0.00706260277588799,-1.2713565570487,3.47271497172626,2.20135841467756
"Portugal",2009,1.525044807,1.225527576,1.785915221,1.700703717,1.178976947,1.820037172,0.863179789,0.895626304,0.380211242,1.214843848,0.716003344,0.070160805,NA,-1.291027883,0.83398877,0.438858659,-1.005756478,-1.182837475,1.527076161,1.298459656,1.144178629,0.198582866,3.574783509,4.090190895,0.227214271,1.922206277,-0.00082372,1.525868527,0,0.43030098490333,1.75531284678509,-0.0029073471487675,-0.0029073471487675,0,0,-0.0021959566515281,-2.67693074164999,-2.67912669830152
"Portugal",2010,1.523746467,1.234719395,1.828046357,1.71432976,1.209515015,1.81474688,0.883550054,0.863360043,0.342422681,1.214843848,0.707570176,0.101496339,-4.945981982,-1.302531247,0.876101603,0.43679851,-1.120064366,-1.297145364,1.689572368,1.458918835,1.129732527,0.18542032,3.59314857,4.059296815,0.209475367,1.983175072,-0.00037358,1.524120047,0,0.424751807222312,1.73838008107652,-0.00264727842248358,-0.00264727842248358,0,0,-0.00195469765622555,-2.64885050684352,-2.65080520449975
