"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb"
"United Kingdom",2007,1.52633927738984,1.19296372920205,1.71881213171155,1.6159500516564,1.6170003411209,1.85400223312699,0.760893745929486,0.814738796313748,0.342422680822206,1.07918124604762,0.845098040014257,-0.523889046304747,-1.79060038410699,-1.01165830197298,0.77896174126909,0.494154594018443,-1.06658305430769,-1.51146922081731,1.52909038541646,1.07901760163407,1.2192492086156,0.209957126403581,3.61396230972777,4.40632068610219,0.255990060210772,1.6232492903979,-0.000187454211146376,1.52652673160099,0
"United Kingdom",2008,1.52374646681156,1.18986113986105,1.75400304074586,1.65224634100332,1.61804809671209,1.85430604180108,0.777511565082516,0.841239010855418,0.361727836017593,1.10037054511756,0.857332496431268,-0.502076788087964,-1.78870989726112,-1.01306973938851,0.769467017043239,0.518513939877887,-1.08017514818915,-1.52506129388032,1.54499344754285,1.09429275586993,1.18521342309147,0.210337250545987,3.6078759464835,4.27610300062109,0.249294532723257,1.70070371714502,0.00158307569443585,1.52216339111713,1
"United Kingdom",2009,1.51719589794997,1.18399430761038,1.7381811021406,1.68033551341456,1.61489721603313,1.84432182089448,0.810855854310708,0.89059392618276,0.397940008672038,1.15533603746506,0.913813852383717,-0.343408275491392,-1.77690353066951,-1.0262990573627,0.720651154223921,0.406540180433955,-1.07926181065322,-1.52414796866185,1.56423162351892,1.10764537892096,1.12518127455495,0.225955072896014,3.61029297478399,4.06223405088423,0.254240416913294,1.80955971463527,0.00194677706075162,1.51524912088922,1
"United Kingdom",2010,1.50514997831991,1.19588651591035,1.77248175266962,1.68124123737559,1.61278385671974,1.84120299613073,0.814582186941137,0.886469985457469,0.380211241711606,1.16136800223497,0.919078092376074,-0.367722864585318,-1.78320773457969,-1.03778352122136,0.785086238283284,0.453929592057729,-1.1176462160466,-1.56253236153174,1.62157033617274,1.15987482556857,1.14897926624295,0.220272879375965,3.6067324373361,4.14406078938508,0.253088971318618,1.88081359228079,-0.00148270169713827,1.50663268001704,0
"United Kingdom",2011,1.4983105537896,1.19208553580995,1.79731271595853,1.66651798055488,1.59549622182557,1.84073323461181,0.778868767310845,0.873877142195739,0.380211241711606,1.15836249209525,0.90848501887865,-0.447329153110491,-1.77443176292732,-1.03549353243341,0.83530194668187,0.457276186061326,-1.15275260230404,-1.59763878632788,1.65434463040728,1.19366786418161,1.1688325708566,0.221382936211138,3.59396333385852,4.20074140307821,0.258759586475447,1.91169015875386,-0.000530058955742003,1.49884061274534,0
"United Kingdom",2012,1.49276038902684,1.19376658305438,1.79117253199667,1.66558099101795,1.59439255037543,1.84478771882785,0.758136574811745,0.871017549248284,0.380211241711606,1.16731733474818,0.903089986991943,-0.450457124652609,-1.76527398968179,-1.0547387685252,0.832341301623327,0.425044874551389,-1.15762354863144,-1.60250972747945,1.69022913651133,1.22099043609929,1.16633762410727,0.202439272254034,3.59877509833417,4.19738679788748,0.236112539826775,1.92992956008459,-0.000361241851918319,1.49312163087876,0
"United Kingdom",2013,1.48713837547719,1.19160502135042,1.79077514998535,1.65030752313194,1.58771096501891,1.8483430948274,0.730394522937505,0.873098866431695,0.361727836017593,1.15836249209525,0.880813592280791,-0.540518047372387,-1.7660419435354,-1.05567594669636,0.832302127714597,0.398981066658131,-1.20581056806265,-1.65069673511382,1.74260083854988,1.27294521297602,1.1767838617734,0.214679632505743,3.61483937722786,4.25388464202475,0.252631526984203,1.93550726582471,-0.00312925159485308,1.49026762707204,0
"United Kingdom",2014,1.49276038902684,1.19309422157972,1.76445089687623,1.64048143697042,1.58658730467176,1.85672889038288,0.729076124587979,0.878252260155928,0.380211241711606,1.14921911265538,0.863322860120456,-0.651066297556181,-1.76934142059665,-1.06453824352815,0.833497296128405,0.380030247967831,-1.18693336175846,-1.63181951264181,1.73713427774267,1.26353595611131,1.19633866267575,0.21988565138146,3.62609597255533,4.33803880654077,0.263057706115282,1.94497590841205,0.00200122304900623,1.49075916597783,1
"United Kingdom",2015,1.49554433754645,1.19359011120391,1.75345356319252,1.62531245096167,1.57978359661681,1.8616837299191,0.698970004336019,0.8750612633917,0.361727836017593,1.13353890837022,0.863322860120456,-1,-1.76464533983418,-1.05336806220035,0.838713796976487,0.384928030405232,-1.0491433636008,-1.49402950385588,1.57376296334681,1.10513411188653,1.20501770963684,0.222242910084141,3.63543363016032,4.38076190655253,0.267806642492618,1.93913561667259,0.00316439899040361,1.49237993855605,1
"United Kingdom",2016,1.49554433754645,1.18793148353399,1.76714313679184,1.6170003411209,1.5705429398819,1.8662873390842,0.681241237375587,0.880813592280791,0.342422680822206,1.12057393120585,0.845098040014257,-1,-1.76685527801979,-1.05094548913712,0.839452522488967,0.432365987953205,NA,NA,NA,NA,1.19813377373992,0.225854392669361,3.63928055199447,4.36034494145943,0.270603775804679,1.93846210928985,0.00090599360905237,1.4946383439374,1
