idem;year;debt_g;Gov_debt;Unempl_rate;Wages;HICP;Net_mig;Gini_net;Gini_market;Net_len_wi;Quantiles;le_male;le_female;Deciles;Health_exp;Education_exp;Social_prot_ex_pen;Social_prot;Family;Unemp_tra;Corporate_ta;pro_imp_tx;ind_tx;property_tx;PIT;cit_total;Property_taxes;VAT;trade;pop_gro;Trade;TOT;GDP;GDP_pc;Secondary_ed;Tertiary_ed;td_male;td_female;leavers;Gov_ex;Deficit;Soc_payable;Soc_kind;employ_rate;arp_mid;mrp_all;insaccess;goveff;regqua;ruleoflaw;voice;instdepth;ins_effic;RD_gdp;res_1mill;sav_gdp;Savings_percapit;ICT;gi_trend;ed_trend;he_trend;soc_trend;kind_trend;prt_trend;indt_trend;pit_trend;gi_cycle;ed_cycle;he_cycle;soc_cycle;kind_cycle;prt_cycle;indt_cycle;pit_cycle;gi_bb;ed_bb;he_bb;soc_bb;kind_bb;prt_bb;indt_bb;pit_bb;gdppc_gro;gdp_gro;insde_d;tot_d;debt_d;redis;pi_m;pi_a;rd;rd1;dtrade;lgini;lgdpg;leduc;lkind;lpay;mdiff1;iptw;dr1
Austria;2010;A;1.918030337;0.69019608;5.181638107;0.361727836;0.278489601;1.44870632;1.696356389;0.324755599;0.05761059;0.924279286;0.919078092;0.390991405;0.897614543;0.710775137;0.86332286;1.330413773;0.428661556;0.147517206;-0.279442156;1.156826772;0.88641381;-0.279442156;0.237351213;-1.739052524;-3.581362798;-1.114913828;-6.479914486;0.000147161;1.994242723;1.998098268;5.429571905;1.548878231;1.800717078;1.281033367;1.348304863;1.387389826;-0.005201194;1.725094521;0.431363764;1.285557309;0.568201724;1.849879878;-1.108382051;-0.99977106;-0.201441626;0.264183612;0.164580958;0.256667718;0.166074272;-0.171066796;-0.122095225;0.435541783;3.638461024;1.415065825;4.085849974;0.336904989;1.448029505;0.701095104;0.888975111;1.273032512;0.564145665;-3.379876374;0.882508174;-1.045105201;0.000676815;0.009680033;0.008639432;0.012524797;0.004056059;-0.201486424;0.003905636;-0.005834199;1;1;1;1;1;0;1;0;2.877802049;1.229950547;0.107787406;1.987582843;2.122577821;0.696356389;1.050698797;1.164842367;5.148661851;0.616320292;0.055687766;1.450249108;1.22109156;0.710975408;0.568201724;1.283301229;NA;NA;NA
Austria;2011;A;1.916980047;0.662757832;5.219293939;0.62324929;0.29201113;1.44870632;1.697229343;0.451556183;0.067058858;0.954242509;0.903089987;0.368488643;0.885848196;0.699661358;0.832508913;1.315970345;0.38615511;0.109308186;-0.294047386;1.158709619;0.879656642;-0.294047386;0.231890822;-1.709854487;-3.570522159;-1.121504979;-6.58305736;0.000205751;2.020460319;1.99052185;5.449438131;1.567856029;1.800717078;1.283301229;1.357934847;1.385606274;-0.051152522;1.7084209;0.662757832;1.269512944;0.568201724;1.851869601;-1.122979823;-1.014368865;-0.17237503;0.207623079;0.14187413;0.25792528;0.156246253;-0.183521502;-0.124104182;0.426296501;3.642498814;1.426896469;4.137647952;0.302603417;1.448031567;0.70238305;0.890827786;1.276229139;0.570258718;-3.369956874;0.884304041;-1.039651826;0.000674753;-0.002721692;-0.00497959;-0.006716195;-0.002056994;-0.200565285;-0.004647399;-0.008855383;1;0;0;0;0;0;0;0;2.856473331;1.230240359;0.110600401;1.994314502;2.088144553;0.697229343;1.063573068;1.17745244;5.197468695;0.608280972;0.026217596;1.44870632;1.229950547;0.710775137;0.568201724;1.285557309;NA;NA;NA
Austria;2012;A;1.913813852;0.69019608;5.202397852;0.505149978;0.324359014;1.445604203;1.697229343;0.508691287;0.053706631;0.903089987;0.880813592;0.377667622;0.887730245;0.701045322;0.832508913;1.320146286;0.376986201;0.117748511;-0.256511402;1.165289096;0.888061766;-0.256511402;0.227420335;-1.707790228;-3.694857205;-1.113368511;-6.683774076;0.000281846;2.021189328;1.988309617;5.471379441;1.577680642;1.800029359;1.29666519;1.408239965;1.423245874;-0.022276395;1.709269961;0.698970004;1.274157849;0.568201724;1.853850249;-1.121157284;-1.012546313;-0.165971459;0.195719549;0.182578633;0.267838576;0.166861793;-0.189927297;-0.112876851;0.464596841;3.669265468;1.426177595;4.11252509;0.314399556;1.447276533;0.701910542;0.893073564;1.278463919;0.575653899;-3.312429928;0.885902076;-1.032903768;-0.001672329;-0.000865221;-0.005343319;-0.00430607;-0.007452174;-0.382427277;0.00215969;-0.001520239;0;0;0;0;0;0;1;0;2.778310984;1.229678733;0.100414938;2.007335443;2.087083419;0.697229343;1.047402214;1.159752009;5.233024202;0.662597605;0.000729009;1.44870632;1.230240359;0.699661358;0.568201724;1.269512944;NA;NA;NA
Austria;2013;A;1.910090546;0.73239376;5.228331821;0.431363764;0.359954675;1.445604203;1.698100546;0.646717325;0.039347102;0.897627091;0.851258349;0.370429803;0.892728411;0.70279971;0.838849091;1.328379603;0.369053715;0.145892452;-0.141071993;1.163041992;0.887520904;-0.141071993;0.222224671;-1.676110872;-2.613388638;-1.113882522;NA;0.000377797;2.016209676;1.988956439;5.475082095;1.582170673;1.79518459;1.31386722;1.421603927;1.444044796;-0.046368743;1.712649702;0.763427994;1.281033367;0.579783597;1.853698212;-1.218500889;-1.109889902;-0.169106284;0.198211107;0.172791652;0.264850778;0.168813718;-0.192302013;-0.134873789;0.470545728;3.674376106;1.421952428;4.12710349;0.304960648;1.446323598;0.699972974;0.896516165;1.279589577;0.580965391;-3.239528848;0.886917803;-1.026938153;-0.000719395;0.002826736;-0.003787754;0.00144379;-0.001181794;0.626140211;0.000603101;0.002152487;0;1;0;1;0;1;1;1;2.738832768;1.224472708;0.121193813;2.012483138;2.090240305;0.698100546;1.137399262;1.248702245;5.224788025;0.66909364;-0.004979652;1.445604203;1.229678733;0.701045322;0.568201724;1.274157849;NA;NA;NA
Austria;2014;A;1.924524888;0.755874856;5.239857571;0.322219295;0.37934013;1.444044796;1.698100546;0.484071953;0.046504399;0.880813592;0.812913357;0.371893954;0.89702788;0.695931593;0.84509804;1.33243846;0.358429114;0.161217938;-0.22387002;1.160261135;0.885522549;-0.22387002;0.21868302;-1.685477138;-2.990508559;-1.117662088;NA;0.000491295;2.011707139;1.993184189;5.48787958;1.59097696;1.73239376;1.475671188;1.583198774;1.619093331;-0.067900236;1.719331287;0.653212514;1.285557309;0.591064607;1.851716868;-1.174594294;-1.065983325;-0.174319798;0.195364867;0.173296959;0.291544478;0.150259389;-0.202272759;-0.131874594;0.489155206;3.694418699;1.428146192;4.141783681;0.296354446;1.445464386;0.696727303;0.901104376;1.278769869;0.585635031;-3.244675308;0.887312296;-1.024075348;-0.00141959;-0.00079571;-0.004076497;0.00678744;0.005429576;0.254166749;-0.001789746;0.013666703;0;0;0;1;1;1;0;1;2.732835978;1.226319308;0.116201991;2.015441844;2.114652105;0.698100546;1.077078768;1.186820229;5.276169997;0.698585144;-0.004502537;1.445604203;1.224472708;0.70279971;0.579783597;1.281033367;NA;NA;NA
Austria;2015;A;1.928878007;0.755874856;5.174284315;0.146128036;0.415889727;1.444044796;1.698100546;0.615379331;0.045713389;0.892094603;0.832508913;0.352307271;0.913813852;0.69019608;0.838849091;1.326335861;0.361727836;0.146128036;0.347303078;1.155336037;0.887482039;0.347303078;0.214390628;-1.660197298;-3.420602303;-1.116679496;NA;0.000624498;2.01041579;2;5.510598489;1.600911611;1.733197265;1.485721426;1.574031268;1.602059991;-0.05958569;1.7084209;0.791693484;1.276461804;0.591064607;1.851869601;-1.112385994;-1.003774995;-0.182087767;0.168382327;0.155388876;0.267197787;0.145390873;-0.207660625;-0.141692608;0.484269936;3.700655136;1.44020794;4.085414457;0.299741956;1.444875416;0.692782767;0.906180944;1.275399556;0.588915568;-3.321108548;0.887143126;-1.026291321;-0.00083062;-0.002586687;0.007632909;0.001062248;0.002149039;-0.099493754;0.000338913;0.029108327;0;0;1;1;1;0;1;1;2.708923901;1.227884659;0.125184017;2.013725169;2.08634514;0.698100546;1.000947355;1.109252396;5.32971291;0.697449407;-0.001291349;1.444044796;1.226319308;0.695931593;0.591064607;1.285557309;NA;NA;NA
Austria;2016;A;1.918557082;0.77815125;5.185327646;0.204119983;0.491652294;1.445604203;1.698100546;0.525057486;NA;0.886490725;0.77815125;0.361727836;0.913813852;0.69019608;0.838849091;1.322219295;0.361727836;0.146128036;0.371904966;1.155336037;0.892014078;0.371904966;0.227761101;-1.635360811;-3.561396667;-1.115088929;NA;0.000795158;2.004616617;2.003571952;5.517725177;1.611530647;1.725094521;1.496929648;1.583198774;1.62324929;-0.108339475;1.699837726;0.753129762;1.271841607;0.591064607;1.854609638;NA;NA;-0.190859693;0.17952449;0.15849404;0.258868628;0.126266957;-0.217193716;-0.089854649;0.494972302;3.718032626;1.447550116;4.103051641;0.289873845;1.444506073;0.688621288;0.910436375;1.26995939;0.590928482;-3.421401131;0.886181505;-1.033375368;0.00109813;0.001574792;0.003377477;0.001882217;0.000136125;-0.139995536;0.005832573;-0.022966232;1;1;1;1;1;0;1;0;2.681809798;1.223280057;0.078703013;2.003571952;2.065456462;0.698100546;NA;NA;5.382038558;0.716497213;-0.005799173;1.444044796;1.227884659;0.69019608;0.591064607;1.276461804;NA;NA;NA
Austria;2017;A;1.893614065;0.740362689;5.200362601;0.447158031;0.417696855;1.444044796;1.696356389;0.589939743;NA;0.954242509;0.763427994;0.397940009;0.913813852;0.681241237;0.819543936;1.311753861;0.342422681;0.113943352;0.39176618;1.149219113;0.880813592;0.39176618;0.224192253;-1.614577395;-3.675715873;-1.115428429;NA;0.00039439;2.02025011;1.998077072;5.525179741;1.624309432;NA;NA;1.57634135;1.643452676;-0.190814516;1.691081492;0.809974796;1.260071388;0.591064607;NA;NA;NA;-0.195658428;0.164727697;0.157576195;0.258271503;0.128006636;-0.2087302;-0.143250923;0.484601605;3.731421861;1.451653869;4.128795979;0.293017557;1.444172844;0.684310918;0.913782444;1.263100083;0.592139101;-3.514044618;0.884252871;-1.040459451;-0.000128048;-0.003069681;3.14E-05;-0.003028695;-0.001074494;-0.161671256;-0.003439278;-0.014917762;0;0;1;0;0;0;0;0;2.656137416;1.22300041;0.131440393;1.99096544;2.061509406;0.696356389;NA;NA;5.416732982;0.703473795;0.015633493;1.445604203;1.223280057;0.69019608;0.591064607;1.271841607;NA;NA;NA
Austria;2018;A;1.869019356;0.69019608;5.222098828;0.431363764;0.37733741;1.444044796;1.696356389;0.664746128;NA;0.949390007;0.755874856;NA;0.913813852;0.681241237;0.806179974;1.303196057;0.322219295;0.079181246;0.431306659;1.139879086;0.880813592;0.431306659;0.220196201;-1.572834447;-3.485190803;-1.117393089;NA;0.000302431;2.032579527;1.995253103;5.540950935;1.639923353;NA;NA;1.57054294;1.645422269;-0.193515151;1.686636269;0.869097437;1.252853031;0.591064607;NA;NA;NA;NA;0.162367955;0.188849047;0.273194428;0.140090473;NA;NA;0.501301687;3.758387672;1.461127724;4.173146115;0.305117609;1.443867916;0.680171679;0.916671317;1.2557735;0.593034532;-3.589929856;0.882115871;-1.046350133;0.00017688;0.001069559;-0.002857465;-0.002920469;-0.001969925;0.104739053;-0.001302279;0.007458765;1;1;0;0;0;1;0;1;2.626779718;1.224470905;NA;1.999097223;2.091528579;0.696356389;NA;NA;5.491484424;0.732465793;0.012329417;1.444044796;1.22300041;0.681241237;0.591064607;1.260071388;NA;NA;NA
Belgium;1990;B;NA;0.86332286;NA;NA;NA;1.371067862;1.648360011;0.209836595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.29907126;NA;NA;0.29907126;0.323041132;-1.682070036;-3.544857517;-1.151708993;NA;NA;2.081237148;2.014280855;5.227790327;1.210194074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.137940791;-1.044262725;-0.378575104;NA;NA;NA;NA;-0.192933497;-0.108876425;NA;NA;1.408027949;3.72190308;NA;1.36757552;0.772844916;0.847536241;1.199701046;0.843745081;-3.574467322;0.833628985;-0.909358995;0.003492342;-0.001015899;-0.007397045;-0.000905068;-0.008293892;0.029609805;-0.001368333;0.004980787;1;0;0;0;0;1;0;1;NA;NA;NA;NA;NA;0.648360011;0.944408452;1.029128853;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Belgium;1991;B;NA;0.84509804;NA;NA;0.009751427;1.372912003;1.654176542;0.209836595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.29578694;NA;NA;0.29578694;0.338791348;-1.685441491;-3.538027018;-1.154898261;NA;0.000230597;2.070822657;2.014561999;5.255997413;1.230823786;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.783081672;-1.114898413;-1.02198848;-0.365900318;NA;NA;NA;NA;-0.17712338;-0.107213648;NA;NA;1.386465814;3.709545826;NA;1.37377282;0.772253165;0.842352041;1.199551267;0.837788615;-3.469481036;0.832209401;-0.909315568;-0.000860817;-0.000424148;-0.002212845;-0.000755289;-0.002337426;-0.068545982;5.13E-05;-0.006320195;0;0;0;0;0;0;1;0;5.855654078;1.243202005;0.096686741;1.986197403;NA;0.654176542;0.935769201;1.020840859;NA;NA;-0.010414491;1.371067862;NA;NA;NA;NA;NA;NA;NA
Belgium;1992;B;NA;0.826074803;NA;NA;0.024248736;1.372912003;1.6599162;0.209836595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.182129214;NA;NA;0.182129214;0.339015117;-1.798949974;-3.50897023;-1.170474466;NA;0.000251749;2.057724911;2.021993424;5.274588465;1.256798537;1.463892989;1.315970345;NA;NA;NA;NA;NA;NA;NA;1.778257273;-1.112705162;-1.020810971;-0.376478082;NA;NA;NA;NA;-0.17712338;-0.113130742;NA;NA;1.396130283;3.764837665;NA;1.380528895;0.771498871;0.835984313;1.199256678;0.830505126;-3.359757182;0.830570884;-0.908475214;-0.007616892;0.000330146;0.004154883;-0.0004607;0.004946063;-0.149213048;0.001689768;-0.009879664;0;1;1;0;1;0;1;0;5.444839812;1.23933075;0.102176073;1.99297177;NA;0.6599162;0.937466734;1.021858213;NA;NA;-0.013097746;1.372912003;1.243202005;NA;NA;NA;NA;NA;NA
Belgium;1993;B;NA;0.908485019;NA;NA;0.027101;1.387389826;1.665580991;0.209836595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.284430734;NA;NA;0.284430734;0.338500884;-1.696747543;-3.069752712;-1.170205781;NA;0.000242274;2.034232996;2.028633976;5.272659724;1.279798763;1.456366033;1.346352974;NA;NA;NA;NA;NA;NA;NA;1.77337868;-1.115776889;-1.022601084;-0.320993293;NA;NA;NA;NA;-0.18116496;-0.089568219;NA;NA;1.398711918;3.74670382;NA;1.388264789;0.770351625;0.826895476;1.198551621;0.820193604;-3.251525547;0.8285027;-0.90705224;-0.000874962;0.001477391;0.01324372;0.000244357;0.015257585;0.181772835;0.003757952;0.01148819;0;1;1;1;1;1;1;1;4.983668428;1.233489438;0.080465138;1.984977524;NA;0.665580991;0.915804768;0.99924967;NA;NA;-0.023491915;1.372912003;1.23933075;NA;NA;NA;NA;NA;NA
Belgium;1994;B;NA;0.986771734;NA;NA;0.018010355;1.399673721;1.670245853;0.209836595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.335658452;NA;NA;0.335658452;0.331812595;-1.645525645;-3.055170159;-1.158729085;NA;0.000191075;2.050722621;2.026648768;5.294134537;1.310136336;1.475671188;1.359835482;NA;NA;NA;NA;NA;NA;NA;1.76844466;-1.128147548;-1.033159274;-0.326631323;NA;NA;NA;NA;-0.190266756;-0.087728027;NA;NA;1.40794756;3.791916424;NA;1.396182842;0.768633844;0.814212727;1.197096727;0.805944406;-3.174890008;0.826064479;-0.906841696;0.00349088;0.003195173;0.025926469;0.001699252;0.029506783;0.119719849;0.006196173;0.003339586;1;1;1;1;1;1;1;1;4.682423611;1.239072353;0.080516323;1.970233159;NA;0.670245853;0.933461584;1.01928369;NA;NA;0.016489625;1.387389826;1.233489438;NA;NA;NA;NA;NA;NA
Belgium;1995;B;2.115610512;0.973127854;5.033434613;NA;0.029229516;1.40654018;1.674861141;0.806695393;0.093512646;NA;NA;0.382878199;0.769860071;0.76004427;0.927146301;1.247973266;NA;NA;0.363235804;1.085008393;0.81226144;0.363235804;0.343703726;-1.630157293;-3.151087379;-1.181185497;NA;0.000129877;2.062623774;2.026225604;5.281676374;1.337017754;1.494154594;1.367355921;NA;NA;NA;1.719331287;0.301029996;1.193124598;0.755874856;1.768402985;-1.107583675;-1.015188797;-0.323515496;NA;NA;NA;NA;-0.208912411;-0.085467842;NA;NA;1.408934072;3.862463796;NA;1.403345402;0.766404325;0.799182262;1.194591724;0.789289107;-3.130870787;0.823917123;-0.907800524;0.003194778;-0.006360055;-0.029322191;-0.001467126;-0.033414252;-0.020216591;-0.011655683;0.003327451;1;0;0;0;0;0;0;1;4.311064513;1.229974592;0.078574643;1.973630776;NA;0.674861141;0.918210931;1.001779611;NA;NA;0.011901153;1.399673721;1.239072353;NA;NA;NA;NA;NA;NA
Belgium;1996;B;2.10720997;0.977723605;5.019406693;0.447158031;0.017272878;1.409933123;1.678518379;0.82708482;0.045022037;NA;NA;0.349618195;0.792746288;0.768261353;0.92961705;1.252853031;NA;NA;0.416474079;1.101751069;0.821521512;0.416474079;0.349973693;-1.575874556;-3.212011033;-1.170763925;NA;0.00012113;2.072104269;2.022984897;5.293758433;1.335605516;1.507855872;1.389166084;NA;NA;NA;1.721810615;0.397940009;1.195899652;0.77815125;1.76848133;-1.089691018;-1.002721123;-0.329113615;0.258808664;0.076737799;0.117458524;0.164958743;-0.19557533;-0.084237559;0.237953209;3.391235755;1.394499887;3.8336676;NA;1.409373358;0.764233096;0.787198509;1.191008221;0.776480364;-3.101332932;0.823712922;-0.909351332;0.000559765;0.004028258;0.005547779;0.004891432;0.001670886;-0.110678101;-0.00219141;-0.007455869;1;1;1;1;1;0;0;0;3.963012336;1.236375188;0.077604841;1.971286712;1.888840189;0.678518379;0.919301946;0.999036572;4.729077879;0.331825724;0.009480495;1.40654018;1.229974592;0.76004427;0.755874856;1.193124598;NA;NA;NA
Belgium;1997;B;2.090610708;0.954242509;4.97205419;0.397940009;0.011656642;1.411619706;1.682145076;0.853953604;0.054166054;NA;NA;0.352523613;0.767451507;0.760752967;0.924403267;1.247973266;NA;NA;0.442793226;1.107739404;0.823649313;0.442793226;0.345082011;-1.549904624;-3.06861277;-1.168982033;NA;0.000149974;2.09470382;2.021578851;5.319239139;1.340591036;1.507855872;1.408239965;NA;NA;NA;1.709269961;0.633468456;1.190331698;0.755874856;1.769719092;-1.10822788;-1.014538938;-0.303906527;0.263667845;0.044703472;0.095770988;0.149390467;-0.192373763;-0.079806044;0.254006382;3.409731001;1.418045342;3.812863532;NA;1.414398761;0.761672572;0.778964348;1.186083086;0.768424555;-3.071376142;0.825239255;-0.910384333;-0.002779055;-0.000919605;-0.01151284;0.004248613;-0.0125497;0.002763372;-0.001589943;-0.000908544;0;0;0;1;0;1;0;0;3.994544111;1.238830554;0.073605681;1.976157083;1.888179085;0.682145076;0.924542107;1.009920172;4.835153162;0.360192566;0.022599551;1.409933123;1.236375188;0.768261353;0.77815125;1.195899652;NA;NA;NA
Belgium;1998;B;2.072617477;0.973127854;4.978673898;0.278753601;0;1.419955748;1.684845362;0.913480059;0.053556803;NA;NA;0.357341414;0.770669554;0.764394709;0.916350001;1.238046103;NA;NA;0.519565501;1.106681745;0.819652599;0.519565501;0.327361654;-1.472991247;-3.033909035;-1.172919668;NA;0.000132348;2.091611242;2.023905812;5.332370179;1.354939145;1.496929648;1.403120521;NA;NA;NA;1.704150517;0.740362689;1.181843588;0.763427994;1.769488176;-1.125496748;-1.035140494;-0.312696321;0.268473259;0.010116714;0.072943287;0.133243255;-0.206343117;-0.081910044;0.260934347;3.430597888;1.414776643;3.818556573;NA;1.418643227;0.758919692;0.7760703;1.180335816;0.7662954;-3.043808616;0.827932879;-0.910982682;0.001312522;0.005475017;-0.005400746;0.001507772;-0.002867406;0.009899581;-0.00828028;0.001797423;1;1;0;1;0;1;0;1;3.978199662;1.234562386;0.075856256;1.981154769;1.900419152;0.684845362;0.941134477;1.023285051;4.853529763;0.369163819;-0.003092578;1.411619706;1.238830554;0.760752967;0.755874856;1.190331698;NA;NA;NA
Belgium;1999;B;2.058426024;0.939519253;4.983872904;0.322219295;0.005699107;1.423245874;1.686636269;0.879009815;0.031858226;NA;NA;0.31323694;0.7776127;0.757211723;0.905904598;1.227886705;NA;NA;0.498586209;1.118830826;0.842457715;0.498586209;0.334096873;-1.493947527;-2.987226189;-1.150025045;NA;0.000141992;2.093411302;2.019854027;5.356044989;1.374644249;1.487138375;1.426511261;NA;NA;NA;1.699837726;0.763427994;1.173186268;0.770852012;1.773054693;-1.119679855;-1.02754165;-0.325467876;0.259038603;0.042170835;0.090703944;0.137988564;-0.216501858;-0.079339086;0.27661803;3.4622753;1.425618012;3.827780915;NA;1.421883721;0.756024259;0.778264834;1.174965687;0.769258665;-3.020996412;0.830976156;-0.9113749;0.001362153;0.001187465;-0.000652134;-0.001779419;0.001593346;0.033770222;0.011481559;-0.011146502;1;1;0;0;1;1;1;0;3.872901223;1.236285167;0.073332424;1.972695149;1.919068139;0.686636269;0.947929164;1.03292863;4.935882028;0.394351646;0.001800061;1.419955748;1.234562386;0.764394709;0.763427994;1.181843588;NA;NA;NA
Belgium;2000;B;2.036628895;0.819543936;4.944613434;0.568201724;0.033991167;1.424881637;1.687528961;0.864416143;0.036174533;1.214843848;1.041392685;0.324522115;0.780813873;0.739664614;0.894439071;1.214843848;NA;NA;0.495544338;1.113287447;0.846016328;0.495544338;0.298397569;-1.49724758;-2.981415804;-1.146815964;NA;0.000150236;2.149462354;2.012272367;5.39735836;1.398103273;1.498310554;1.432969291;1.522444234;1.56937391;-0.173451163;1.691081492;0.799340549;1.158362492;0.770852012;1.781934798;-1.145548829;-1.066938624;-0.344297259;0.249394428;0.072020873;0.107766758;0.142682546;-0.190163507;-0.081612685;0.283834721;3.472784849;1.42565837;3.788169773;NA;1.424107214;0.753912076;0.784432301;1.171413218;0.776021334;-3.003721654;0.832226606;-0.91150192;0.000774422;-0.014247462;-0.003618428;-0.013050726;-0.005169323;0.02230585;0.013789721;0.004060839;1;0;0;0;0;1;1;1;3.731815648;1.239050187;0.075613573;1.973098417;1.924205233;0.687528961;0.968183938;1.039518067;4.951004788;0.404651346;0.056051052;1.423245874;1.236285167;0.757211723;0.770852012;1.173186268;NA;NA;NA
Belgium;2001;B;2.031812271;0.792391689;4.955147793;0.531478917;0.031518859;1.424881637;1.687528961;0.907722995;0.039309341;1.209515015;1.053078443;0.332443065;0.800649811;0.751651424;0.897627091;1.222716471;0.319968841;0.368472301;0.48315921;1.097977981;0.825076289;0.48315921;0.300552651;-1.510934714;-2.985960706;-1.168997709;NA;0.000213091;2.14206002;2.012535362;5.410372941;1.409882594;1.50242712;1.440909082;1.5132176;1.57863921;-0.156436571;1.691965103;0.819543936;1.164352856;0.792391689;1.777789187;-1.155753377;-1.087043388;-0.348513115;0.27436563;0.089783627;0.113581898;0.142824576;-0.192951016;-0.064389088;0.305712415;3.494709525;1.419640292;3.781276681;NA;1.425518619;0.753698942;0.793352708;1.17083422;0.785545325;-2.987363233;0.831378799;-0.913088116;-0.000636983;-0.002047518;0.007297103;-0.006481364;0.006846365;0.001402527;-0.00630251;0.007772278;0;0;1;0;1;1;0;1;3.541499631;1.230368894;0.059530633;1.988136226;1.960018943;0.687528961;0.984117596;1.046321837;4.96123045;0.434001662;-0.007402335;1.424881637;1.239050187;0.739664614;0.770852012;1.158362492;NA;NA;NA
Belgium;2002;B;2.019946682;0.838849091;4.991523776;0.397940009;0.063605842;1.426511261;1.688419822;0.869319743;0.071882007;1.23299611;1.041392685;0.36174483;0.793260985;0.759941317;0.908485019;1.23299611;0.324157362;0.402305698;0.47099817;1.099181124;0.829383587;0.47099817;0.303519853;-1.522825535;-3.083139676;-1.16437485;NA;0.000277611;2.130735028;2.015291765;5.429434919;1.422351454;1.514547753;1.44870632;1.498310554;1.591064607;-0.191603425;1.694605199;0.806179974;1.178976947;0.792391689;1.777426822;-1.161045795;-1.098651226;-0.374827071;0.297978762;0.106848336;0.11932024;0.14296656;-0.215882162;-0.095394571;0.276629515;3.471122199;1.42036587;3.816348214;0.517701542;1.426446759;0.754221063;0.803227114;1.17229639;0.795965463;-2.963731103;0.830333657;-0.917208127;6.45E-05;0.005720254;-0.009966128;0.006680557;-0.003573774;-0.119408574;-0.00095007;0.007108893;1;1;0;1;0;0;0;1;3.470143589;1.231060274;0.089623778;1.990342106;1.957668791;0.688419822;0.999881639;1.056666888;4.930263503;0.392915122;-0.011324992;1.424881637;1.230368894;0.751651424;0.792391689;1.164352856;NA;NA;NA
Belgium;2003;B;2.004751156;0.886490725;5.076342925;0.397940009;0.07774826;1.424881637;1.687528961;0.7663831;0.099295657;1.227886705;1.064457989;0.387805078;0.828732073;0.768106598;0.919078092;1.240549248;0.325181574;0.418307778;0.44684771;1.100202684;0.821617042;0.44684771;0.316995208;-1.548088174;-3.069180125;-1.173275826;NA;0.000259201;2.120541522;2.014088325;5.434699173;1.43298147;1.51851394;1.462397998;1.534026106;1.615950052;-0.163428715;1.705007959;0.662757832;1.184691431;0.812913357;1.77524626;-1.139732663;-1.096194542;-0.36232146;0.292189881;0.110069781;0.11936091;0.163132848;-0.214005352;-0.082851144;0.262887538;3.472371702;1.420321721;3.905868094;0.450664091;1.427118536;0.753987039;0.813424115;1.173830405;0.806511994;-2.924410811;0.829983704;-0.923693028;-0.0022369;0.014119559;0.015307959;0.010861026;0.006401363;-0.144769314;-0.008366662;-0.002292634;0;1;1;1;1;0;0;0;3.392865009;1.226950903;0.075635891;1.983753236;1.965545054;0.687528961;1.015060429;1.055376104;4.931884951;0.37338488;-0.010193506;1.426511261;1.231060274;0.759941317;0.792391689;1.178976947;NA;NA;NA
Belgium;2004;B;1.984527313;0.86923172;5.130527388;0.462397998;0.071670694;1.426511261;1.687528961;0.768726875;0.051931841;1.187520721;1.033423755;0.354377322;0.831199547;0.748512021;0.913813852;1.238046103;0.310882388;0.41791666;0.478277832;1.104873968;0.828348699;0.478277832;0.435063987;-1.516319892;-2.564944813;-1.166276726;NA;0.000267891;2.133659736;2.010530051;5.451133583;1.454579173;1.530199698;1.482873584;1.553883027;1.644438589;-0.154096965;1.689308859;0.792391689;1.178976947;0.826074803;1.780677274;-1.10357797;-1.06838806;-0.323065396;0.283518553;0.13332412;0.117584522;0.161172096;-0.206173383;-0.082950555;0.257433765;3.490184026;1.440298276;3.988864267;0.436282275;1.427771177;0.752420714;0.821717726;1.174535831;0.815843357;-2.88009328;0.831069451;-0.931236471;-0.001259915;-0.003908693;0.009481821;0.004441116;0.010231445;0.315148467;-0.002720752;-0.000172006;0;0;1;1;1;1;0;0;3.359449015;1.229200307;0.07660384;1.982598558;1.975143101;0.687528961;0.995105696;1.027881876;5.026906035;0.370781408;0.013118214;1.424881637;1.226950903;0.768106598;0.812913357;1.184691431;NA;NA;NA
