"idem","year","debt_g","Gov_debt","Unempl_rate","Wages","HICP","Net_mig","Gini_net","Gini_market","Net_len_wi","Quantiles","le_male","le_female","Deciles","Health_exp","Education_exp","Social_prot_ex_pen","Social_prot","Family","Unemp_tra","Corporate_ta","pro_imp_tx","ind_tx","property_tx","PIT","cit_total","Property_taxes","VAT","trade","pop_gro","Trade","TOT","GDP","GDP_pc","Secondary_ed","Tertiary_ed","td_male","td_female","leavers","Gov_ex","Deficit","Soc_payable","Soc_kind","employ_rate","arp_mid","mrp_all","insaccess","goveff","regqua","ruleoflaw","voice","instdepth","ins_effic","RD_gdp","res_1mill","sav_gdp","Savings_percapit","ICT","gi_trend","ed_trend","he_trend","soc_trend","kind_trend","prt_trend","indt_trend","pit_trend","gi_cycle","ed_cycle","he_cycle","soc_cycle","kind_cycle","prt_cycle","indt_cycle","pit_cycle","gi_bb","ed_bb","he_bb","soc_bb","kind_bb","prt_bb","indt_bb","pit_bb","gdppc_gro","gdp_gro","insde_d","tot_d","debt_d","redis","pi_m","pi_a","rd","rd1","dtrade","lgini","lgdpg","leduc","lkind","lpay","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","ate","dumm","Gini_netdm","Health_expdm","Education_expdm","ind_txdm","PITdm","Property_taxesdm","Soc_payabledm","Soc_kinddm","gdp_grodm"
"Austria",2011,"A",1.916980047,0.662757832,5.219293939,0.62324929,0.29201113,1.44870632,1.697229343,0.451556183,0.067058858,0.954242509,0.903089987,0.368488643,0.885848196,0.699661358,0.832508913,1.315970345,0.38615511,0.109308186,-0.294047386,1.158709619,0.879656642,-0.294047386,-1.048507209,-1.709854487,-3.570522159,-1.121504979,-6.58305736,0.000205751,2.020460319,1.99052185,5.449438131,1.567856029,1.800717078,1.283301229,1.357934847,1.385606274,-0.051152522,1.7084209,0.662757832,1.269512944,0.568201724,1.851869601,-1.122979823,-1.014368865,-0.17237503,0.207623079,0.14187413,0.25792528,0.156246253,-0.183521502,-0.124104182,0.426296501,3.642498814,1.426896469,4.137647952,0.302603417,1.448031567,0.70238305,0.890827786,1.276229139,0.570258718,-3.369956874,0.884304041,-1.039651826,0.000674753,-0.002721692,-0.00497959,-0.006716195,-0.002056994,-0.200565285,-0.004647399,-0.008855383,1,0,0,0,0,0,0,0,2.856473331,1.230240359,0.110600401,1.994314502,2.088144552,0.697229343,1.063573068,1.17745244,5.197468696,0.608280972,0.026217596,1.44870632,1.229950547,0.710775137,0.568201724,1.285557309,0.527762587,2.117578937,1.444254874,1.444254874,0,1.558705553,-3.012216076,-1.453510523,1,1,0.011648625,0.009439948,-0.005813315,-0.008824075,0.015671669,-0.418483322,-0.003566064,0.040318557,-0.002233575
"Austria",2012,"A",1.913813852,0.69019608,5.202397852,0.505149978,0.324359014,1.445604203,1.697229343,0.508691287,0.053706631,0.903089987,0.880813592,0.377667622,0.887730245,0.701045322,0.832508913,1.320146286,0.376986201,0.117748511,-0.256511402,1.165289096,0.888061766,-0.256511402,-1.034424006,-1.707790228,-3.694857205,-1.113368511,-6.683774076,0.000281846,2.021189328,1.988309617,5.471379441,1.577680642,1.800029359,1.29666519,1.408239965,1.423245874,-0.022276395,1.709269961,0.698970004,1.274157849,0.568201724,1.853850249,-1.121157284,-1.012546313,-0.165971459,0.195719549,0.182578633,0.267838576,0.166861793,-0.189927297,-0.112876851,0.464596841,3.669265468,1.426177595,4.11252509,0.314399556,1.447276533,0.701910542,0.893073564,1.278463919,0.575653899,-3.312429928,0.885902076,-1.032903768,-0.001672329,-0.000865221,-0.005343319,-0.00430607,-0.007452174,-0.382427277,0.00215969,-0.001520239,0,0,0,0,0,0,1,0,2.778310983,1.229678732,0.100414937,2.007335443,2.087083419,0.697229343,1.047402213,1.159752009,5.233024201,0.662597605,0.000729009,1.44870632,1.230240359,0.699661358,0.568201724,1.269512944,0.529575511,2.125739672,1.453595472,1.453595472,0,1.545722359,-2.982828817,-1.437106458,1,0,0.008546508,0.011321997,-0.004429351,-0.000418951,0.029754872,-0.542818368,0.001078841,0.040318557,-0.002795202
"Austria",2013,"A",1.910090546,0.73239376,5.228331821,0.431363764,0.359954675,1.445604203,1.698100546,0.646717325,0.039347102,0.897627091,0.851258349,0.370429803,0.892728411,0.70279971,0.838849091,1.328379603,0.369053715,0.145892452,-0.141071993,1.163041992,0.887520904,-0.141071993,-1.024785666,-1.676110872,-2.613388638,-1.113882522,NA,0.000377797,2.016209676,1.988956439,5.475082095,1.582170673,1.79518459,1.31386722,1.421603927,1.444044796,-0.046368743,1.712649702,0.763427994,1.281033367,0.579783597,1.853698212,-1.218500889,-1.109889902,-0.169106284,0.198211107,0.172791652,0.264850778,0.168813718,-0.192302013,-0.134873789,0.470545728,3.674376106,1.421952428,4.12710349,0.304960648,1.446323598,0.699972974,0.896516165,1.279589577,0.580965391,-3.239528848,0.886917803,-1.026938153,-0.000719395,0.002826736,-0.003787754,0.00144379,-0.001181794,0.626140211,0.000603101,0.002152487,0,1,0,1,0,1,1,1,2.73883277,1.224472709,0.121193813,2.012483138,2.090240306,0.698100546,1.137399262,1.248702245,5.224788025,0.66909364,-0.004979652,1.445604203,1.229678732,0.701045322,0.568201724,1.274157849,0.532871125,2.140736859,1.455913681,0,1.455913681,1.455913681,-2.959668753,-1.503755072,1,1,0.008546508,0.016320163,-0.002674963,-0.000959812,0.039393212,0.538650199,0.007954359,0.05190043,-0.008001225
"Austria",2014,"A",1.924524888,0.755874856,5.239857571,0.322219295,0.37934013,1.444044796,1.698100546,0.484071953,0.046504399,0.880813592,0.812913357,0.371893954,0.89702788,0.695931593,0.84509804,1.33243846,0.358429114,0.161217938,-0.22387002,1.160261135,0.885522549,-0.22387002,-1.010408646,-1.685477138,-2.990508559,-1.117662088,NA,0.000491295,2.011707139,1.993184189,5.48787958,1.59097696,1.73239376,1.475671188,1.583198774,1.619093331,-0.067900236,1.719331287,0.653212514,1.285557309,0.591064607,1.851716868,-1.174594294,-1.065983325,-0.174319798,0.195364867,0.173296959,0.291544478,0.150259389,-0.202272759,-0.131874594,0.489155206,3.694418699,1.428146192,4.141783681,0.296354446,1.445464386,0.696727303,0.901104376,1.278769869,0.585635031,-3.244675308,0.887312296,-1.024075348,-0.00141959,-0.00079571,-0.004076497,0.00678744,0.005429576,0.254166749,-0.001789746,0.013666703,0,0,0,1,1,1,0,1,2.732835977,1.226319308,0.116201991,2.015441844,2.114652104,0.698100546,1.077078768,1.18682023,5.276169997,0.698585145,-0.004502537,1.445604203,1.224472709,0.70279971,0.579783597,1.281033367,0.541055125,1.848240511,1.461678911,1.461678911,0,1.560362134,-2.985582272,-1.425220138,1,0,0.006987101,0.020619632,-0.00954308,-0.002958168,0.053770232,0.161530278,0.012478301,0.06318144,-0.006154626
"Austria",2015,"A",1.928878007,0.755874856,5.174284315,0.146128036,0.415889727,1.444044796,1.698100546,0.615379331,0.045713389,0.892094603,0.832508913,0.352307271,0.913813852,0.69019608,0.838849091,1.326335861,0.361727836,0.146128036,0.347303078,1.155336037,0.887482039,0.347303078,-0.997182994,-1.660197298,-3.420602303,-1.116679496,NA,0.000624498,2.01041579,2,5.510598489,1.600911611,1.733197265,1.485721426,1.574031268,1.602059991,-0.05958569,1.7084209,0.791693484,1.276461804,0.591064607,1.851869601,-1.112385994,-1.003774995,-0.182087767,0.168382327,0.155388876,0.267197787,0.145390873,-0.207660625,-0.141692608,0.484269936,3.700655136,1.44020794,4.085414457,0.299741956,1.444875416,0.692782767,0.906180944,1.275399556,0.588915568,-3.321108548,0.887143126,-1.026291321,-0.00083062,-0.002586687,0.007632909,0.001062248,0.002149039,-0.099493754,0.000338913,0.029108327,0,0,1,1,1,0,1,1,2.7089239,1.227884659,0.125184017,2.01372517,2.08634514,0.698100546,1.000947355,1.109252396,5.32971291,0.697449407,-0.001291349,1.444044796,1.226319308,0.695931593,0.591064607,1.285557309,0.527561323,1.895514238,1.465171093,1.465171093,0,-1.465171093,2.779162025,1.313990932,1,0,0.006987101,0.037405604,-0.015278593,-0.000998678,0.066995884,-0.268563466,0.003382796,0.06318144,-0.004589275
"Austria",2016,"A",1.918557082,0.77815125,5.185327646,0.204119983,0.491652294,1.445604203,1.698100546,0.525057486,NA,0.886490725,0.77815125,0.361727836,0.913813852,0.69019608,0.838849091,1.322219295,0.361727836,0.146128036,0.371904966,1.155336037,0.892014078,0.371904966,-1.0563416,-1.635360811,-3.561396667,-1.115088929,NA,0.000795158,2.004616617,2.003571952,5.517725177,1.611530647,1.725094521,1.496929648,1.583198774,1.62324929,-0.108339475,1.699837726,0.753129762,1.271841607,0.591064607,1.854609638,NA,NA,-0.190859693,0.17952449,0.15849404,0.258868628,0.126266957,-0.217193716,-0.089854649,0.494972302,3.718032626,1.447550116,4.103051641,0.289873845,1.444506073,0.688621288,0.910436375,1.26995939,0.590928482,-3.421401131,0.886181505,-1.033375368,0.00109813,0.001574792,0.003377477,0.001882217,0.000136125,-0.139995536,0.005832573,-0.022966232,1,1,1,1,1,0,1,0,2.681809799,1.223280057,0.078703014,2.003571952,2.065456462,0.698100546,NA,NA,5.382038559,0.716497213,-0.005799173,1.444044796,1.227884659,0.69019608,0.591064607,1.276461804,0.519303889,1.925654748,1.46473448,0,1.46473448,-1.346122342,2.774145411,1.428023069,1,0,0.008546508,0.037405604,-0.015278593,0.003533361,0.007837278,-0.40935783,-0.001237401,0.06318144,-0.009193877
"Austria",2017,"A",1.893614065,0.740362689,5.200362601,0.447158031,0.417696855,1.444044796,1.696356389,0.589939743,NA,0.954242509,0.763427994,0.397940009,0.913813852,0.681241237,0.819543936,1.311753861,0.342422681,0.113943352,0.39176618,1.149219113,0.880813592,0.39176618,-1.055377214,-1.614577395,-3.675715873,-1.115428429,NA,0.00039439,2.02025011,1.998077072,5.525179741,1.624309432,NA,NA,1.57634135,1.643452676,-0.190814516,1.691081492,0.809974796,1.260071388,0.591064607,NA,NA,NA,-0.195658428,0.164727697,0.157576195,0.258271503,0.128006636,-0.2087302,-0.143250923,0.484601605,3.731421861,1.451653869,4.128795979,0.293017557,1.444172844,0.684310918,0.913782444,1.263100083,0.592139101,-3.514044618,0.884252871,-1.040459451,-0.000128048,-0.003069681,3.14e-05,-0.003028695,-0.001074494,-0.161671256,-0.003439278,-0.014917762,0,0,1,0,0,0,0,0,2.656137415,1.223000409,0.131440393,1.990965439,2.061509407,0.696356389,NA,NA,5.416732981,0.703473795,0.015633493,1.445604203,1.223280057,0.69019608,0.591064607,1.271841607,NA,NA,1.465053609,1.465053609,0,NA,NA,NA,1,0,0.006987101,0.037405604,-0.024233436,-0.007667125,0.008801664,-0.523677036,-0.01300762,0.06318144,-0.009473525
"Austria",2018,"A",1.869019356,0.69019608,5.222098828,0.431363764,0.37733741,1.444044796,1.696356389,0.664746128,NA,0.949390007,0.755874856,NA,0.913813852,0.681241237,0.806179974,1.303196057,0.322219295,0.079181246,0.431306659,1.139879086,0.880813592,0.431306659,-1.038891367,-1.572834447,-3.485190803,-1.117393089,NA,0.000302431,2.032579527,1.995253103,5.540950935,1.639923353,NA,NA,1.57054294,1.645422269,-0.193515151,1.686636269,0.869097437,1.252853031,0.591064607,NA,NA,NA,NA,0.162367955,0.188849047,0.273194428,0.140090473,NA,NA,0.501301687,3.758387672,1.461127724,4.173146115,0.305117609,1.443867916,0.680171679,0.916671317,1.2557735,0.593034532,-3.589929856,0.882115871,-1.046350133,0.00017688,0.001069559,-0.002857465,-0.002920469,-0.001969925,0.104739053,-0.001302279,0.007458765,1,1,0,0,0,1,0,1,2.626779717,1.224470905,NA,1.999097223,2.09152858,0.696356389,NA,NA,5.491484425,0.732465793,0.012329417,1.444044796,1.223000409,0.681241237,0.591064607,1.260071388,NA,NA,1.461554909,0,1.461554909,NA,NA,NA,1,0,0.006987101,0.037405604,-0.024233436,-0.007667125,0.025287511,-0.333151966,-0.020225977,0.06318144,-0.008003029
"Belgium",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.459852436,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46209422,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1992,"B",NA,0.826074803,NA,NA,0.024248736,1.372912003,1.6599162,0.209836595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182129214,NA,NA,0.182129214,-0.918354878,-1.798949974,-3.50897023,-1.170474466,NA,0.000251749,2.057724911,2.021993424,5.274588465,1.256798537,1.463892989,1.315970345,NA,NA,NA,NA,NA,NA,NA,1.778257273,-1.112705162,-1.020810971,-0.376478082,NA,NA,NA,NA,-0.17712338,-0.113130742,NA,NA,1.396130283,3.764837665,NA,1.380528895,0.771498871,0.835984313,1.199256678,0.830505126,-3.359757182,0.830570884,-0.908475214,-0.007616892,0.000330146,0.004154883,-0.0004607,0.004946063,-0.149213048,0.001689768,-0.009879664,0,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,0.6599162,0.937466735,1.021858213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.467916539,0,1.467916539,NA,NA,NA,1,1,-0.045382586,NA,NA,NA,0.024484511,-0.647967851,NA,NA,NA
"Belgium",1993,"B",NA,0.908485019,NA,NA,0.027101,1.387389826,1.665580991,0.209836595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284430734,NA,NA,0.284430734,-0.89556405,-1.696747543,-3.069752712,-1.170205781,NA,0.000242274,2.034232996,2.028633976,5.272659724,1.279798763,1.456366033,1.346352974,NA,NA,NA,NA,NA,NA,NA,1.77337868,-1.115776889,-1.022601084,-0.320993293,NA,NA,NA,NA,-0.18116496,-0.089568219,NA,NA,1.398711918,3.74670382,NA,1.388264789,0.770351625,0.826895476,1.198551621,0.820193604,-3.251525547,0.8285027,-0.90705224,-0.000874962,0.001477391,0.01324372,0.000244357,0.015257585,0.181772835,0.003757952,0.01148819,0,1,1,1,1,1,1,1,4.983668435,1.233489438,0.080465138,1.984977524,NA,0.665580991,0.915804768,0.99924967,NA,NA,-0.023491915,1.372912003,NA,NA,NA,NA,NA,NA,1.467821205,0,1.467821205,NA,NA,NA,1,0,-0.030904763,NA,NA,NA,0.047275339,-0.208750333,NA,NA,0.005324935
"Belgium",1994,"B",NA,0.986771734,NA,NA,0.018010355,1.399673721,1.670245853,0.209836595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335658452,NA,NA,0.335658452,-0.90350211,-1.645525645,-3.055170159,-1.158729085,NA,0.000191075,2.050722621,2.026648768,5.294134537,1.310136336,1.475671188,1.359835482,NA,NA,NA,NA,NA,NA,NA,1.76844466,-1.128147548,-1.033159274,-0.326631323,NA,NA,NA,NA,-0.190266756,-0.087728027,NA,NA,1.40794756,3.791916424,NA,1.396182842,0.768633844,0.814212727,1.197096727,0.805944406,-3.174890008,0.826064479,-0.906841696,0.00349088,0.003195173,0.025926469,0.001699252,0.029506783,0.119719849,0.006196173,0.003339586,1,1,1,1,1,1,1,1,4.682423617,1.239072353,0.080516323,1.970233159,NA,0.670245853,0.933461584,1.01928369,NA,NA,0.016489625,1.387389826,1.233489438,NA,NA,NA,NA,NA,1.463700894,0,1.463700894,NA,NA,NA,1,0,-0.018620868,NA,NA,NA,0.039337279,-0.19416778,NA,NA,0.01090785
"Belgium",1995,"B",2.115610512,0.973127854,5.033434613,NA,0.029229516,1.40654018,1.674861141,0.806695393,0.093512646,NA,NA,0.382878199,0.769860071,0.76004427,0.927146301,1.247973266,NA,NA,0.363235804,1.085008393,0.81226144,0.363235804,-0.904473073,-1.630157293,-3.151087379,-1.181185497,NA,0.000129877,2.062623774,2.026225604,5.281676374,1.337017754,1.494154594,1.367355921,NA,NA,NA,1.719331287,0.301029996,1.193124598,NA,1.768402985,-1.107583675,-1.015188797,-0.323515496,NA,NA,NA,NA,-0.208912411,-0.085467842,NA,NA,1.408934072,3.862463796,NA,1.403345402,0.766404325,0.799182262,1.194591724,0.789289107,-3.130870787,0.823917123,-0.907800524,0.003194778,-0.006360055,-0.029322191,-0.001467126,-0.033414252,-0.020216591,-0.011655683,0.003327451,1,0,0,0,0,0,0,1,4.311064518,1.229974592,0.078574644,1.973630775,NA,0.674861141,0.918210931,1.00177961,NA,NA,0.011901153,1.399673721,1.239072353,NA,NA,NA,0.578482151,2.372378777,1.453830227,1.453830227,0,NA,NA,NA,1,0,-0.011754409,-0.070279125,-0.011784747,-0.019999212,0.038366316,-0.290085,-0.00567138,-0.079576333,0.001810089
"Belgium",1996,"B",2.10720997,0.977723605,5.019406693,0.447158031,0.017272878,1.409933123,1.678518379,0.82708482,0.045022037,NA,NA,0.349618195,0.792746288,0.768261353,0.92961705,1.252853031,NA,NA,0.416474079,1.101751069,0.821521512,0.416474079,-0.9168072,-1.575874556,-3.212011033,-1.170763925,NA,0.00012113,2.072104269,2.022984897,5.293758433,1.335605516,1.507855872,1.389166084,NA,NA,NA,1.721810615,0.397940009,1.195899652,0.77815125,1.76848133,-1.089691018,-1.002721123,-0.329113615,0.258808664,0.076737799,0.117458524,0.164958743,-0.19557533,-0.084237559,0.237953209,3.391235755,1.394499887,3.8336676,NA,1.409373358,0.764233096,0.787198509,1.191008221,0.776480364,-3.101332932,0.823712922,-0.909351332,0.000559765,0.004028258,0.005547779,0.004891432,0.001670886,-0.110678101,-0.00219141,-0.007455869,1,1,1,1,1,0,0,0,3.963012334,1.236375188,0.077604841,1.971286712,1.888840189,0.678518379,0.919301945,0.999036571,4.729077877,0.331825723,0.009480495,1.40654018,1.229974592,0.76004427,0.755874856,1.193124598,0.574930552,1.73934051,1.454793004,0,1.454793004,-1.567392316,2.928993455,1.361601139,1,0,-0.008361466,-0.047392908,-0.003567664,-0.01073914,0.026032189,-0.351008654,-0.002896326,-0.057299939,0.008210685
"Belgium",1997,"B",2.090610708,0.954242509,4.97205419,0.397940009,0.011656642,1.411619706,1.682145076,0.853953604,0.054166054,NA,NA,0.352523613,0.767451507,0.760752967,0.924403267,1.247973266,NA,NA,0.442793226,1.107739404,0.823649313,0.442793226,-0.911292876,-1.549904624,-3.06861277,-1.168982033,NA,0.000149974,2.09470382,2.021578851,5.319239139,1.340591036,1.507855872,1.408239965,NA,NA,NA,1.709269961,0.633468456,1.190331698,0.755874856,1.769719092,-1.10822788,-1.014538938,-0.303906527,0.263667845,0.044703472,0.095770988,0.149390467,-0.192373763,-0.079806044,0.254006382,3.409731001,1.418045342,3.812863532,NA,1.414398761,0.761672572,0.778964348,1.186083086,0.768424555,-3.071376142,0.825239255,-0.910384333,-0.002779055,-0.000919605,-0.01151284,0.004248613,-0.0125497,0.002763372,-0.001589943,-0.000908544,0,0,0,1,0,1,0,0,3.994544106,1.238830554,0.073605681,1.976157084,1.888179085,0.682145076,0.924542107,1.009920172,4.835153163,0.360192567,0.022599551,1.409933123,1.236375188,0.768261353,0.77815125,1.195899652,0.568588857,2.317974432,1.458435212,1.458435212,0,1.381513925,-2.748787285,-1.36727336,1,0,-0.006674883,-0.072687689,-0.01107605,-0.008611339,0.031546513,-0.207610391,-0.00846428,-0.079576333,0.010666051
"Belgium",1998,"B",2.072617477,0.973127854,4.978673898,0.278753601,0,1.419955748,1.684845362,0.913480059,0.053556803,NA,NA,0.357341414,0.770669554,0.764394709,0.916350001,1.238046103,NA,NA,0.519565501,1.106681745,0.819652599,0.519565501,-0.909185258,-1.472991247,-3.033909035,-1.172919668,NA,0.000132348,2.091611242,2.023905812,5.332370179,1.354939145,1.496929648,1.403120521,NA,NA,NA,1.704150517,0.740362689,1.181843588,0.763427994,1.769488176,-1.125496748,-1.035140494,-0.312696321,0.268473259,0.010116714,0.072943287,0.133243255,-0.206343117,-0.081910044,0.260934347,3.430597888,1.414776643,3.818556573,NA,1.418643227,0.758919692,0.7760703,1.180335816,0.7662954,-3.043808616,0.827932879,-0.910982682,0.001312522,0.005475017,-0.005400746,0.001507772,-0.002867406,0.009899581,-0.00828028,0.001797423,1,1,0,1,0,1,0,1,3.978199664,1.234562386,0.075856256,1.981154768,1.900419152,0.684845362,0.941134477,1.023285051,4.853529763,0.369163819,-0.003092578,1.411619706,1.238830554,0.760752967,0.755874856,1.190331698,0.570422251,2.327867313,1.455447854,0,1.455447854,1.455447854,-2.691127787,-1.235679932,1,0,0.001661159,-0.069469642,-0.007434308,-0.012608053,0.033654131,-0.172906656,-0.01695239,-0.072023195,0.006397883
"Belgium",1999,"B",2.058426024,0.939519253,4.983872904,0.322219295,0.005699107,1.423245874,1.686636269,0.879009815,0.031858226,NA,NA,0.31323694,0.7776127,0.757211723,0.905904598,1.227886705,NA,NA,0.498586209,1.118830826,0.842457715,0.498586209,-0.922521402,-1.493947527,-2.987226189,-1.150025045,NA,0.000141992,2.093411302,2.019854027,5.356044989,1.374644249,1.487138375,1.426511261,NA,NA,NA,1.699837726,0.763427994,1.173186268,0.770852012,1.773054693,-1.119679855,-1.02754165,-0.325467876,0.259038603,0.042170835,0.090703944,0.137988564,-0.216501858,-0.079339086,0.27661803,3.4622753,1.425618012,3.827780915,NA,1.421883721,0.756024259,0.778264834,1.174965687,0.769258665,-3.020996412,0.830976156,-0.9113749,0.001362153,0.001187465,-0.000652134,-0.001779419,0.001593346,0.033770222,0.011481559,-0.011146502,1,1,0,0,1,1,1,0,3.872901224,1.236285167,0.073332424,1.972695148,1.919068138,0.686636269,0.947929164,1.03292863,4.93588203,0.394351646,0.00180006,1.419955748,1.234562386,0.764394709,0.763427994,1.181843588,0.567420307,1.762362022,1.455591415,0,1.455591415,1.455591415,-2.70622355,-1.250632135,1,0,0.004951285,-0.062526496,-0.014617294,0.010197063,0.020317987,-0.12622381,-0.02560971,-0.064599177,0.008120664
"Belgium",2000,"B",2.036628895,0.819543936,4.944613434,0.568201724,0.033991167,1.424881637,1.687528961,0.864416143,0.036174533,1.214843848,1.041392685,0.324522115,0.780813873,0.739664614,0.894439071,1.214843848,NA,NA,0.495544338,1.113287447,0.846016328,0.495544338,-0.907441081,-1.49724758,-2.981415804,-1.146815964,NA,0.000150236,2.149462354,2.012272367,5.39735836,1.398103273,1.498310554,1.432969291,1.522444234,1.56937391,-0.173451163,1.691081492,0.799340549,1.158362492,0.770852012,1.781934798,-1.145548829,-1.066938624,-0.344297259,0.249394428,0.072020873,0.107766758,0.142682546,-0.190163507,-0.081612685,0.283834721,3.472784849,1.42565837,3.788169773,NA,1.424107214,0.753912076,0.784432301,1.171413218,0.776021334,-3.003721654,0.832226606,-0.91150192,0.000774422,-0.014247462,-0.003618428,-0.013050726,-0.005169323,0.02230585,0.013789721,0.004060839,1,0,0,0,0,1,1,1,3.731815654,1.239050187,0.075613573,1.973098418,1.924205234,0.687528961,0.968183938,1.039518068,4.951004787,0.404651346,0.056051052,1.423245874,1.236285167,0.757211723,0.770852012,1.173186268,0.560725556,2.27648117,1.453869619,1.453869619,0,1.278632472,-2.678020093,-1.399387621,1,1,0.006587048,-0.059325323,-0.032164403,0.013755676,0.035398308,-0.120413425,-0.040433486,-0.064599177,0.010885684
